Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
dans,Vad heter Martha Grahams dansteknik?,Graham technique,Cunningham technique,Horton technique,Limón technique
dans,Vilket land kommer polka från?,Tjeckien,Polen,Tyskland,Österrike
dans,Vad kallas den långsamma kubanska dansstilen?,Bolero,Rumba,Son,Mambo
dans,Vilken dansstil är mest populär på bröllop?,Vals,Tango,Foxtrot,Quickstep
dans,Vad heter den position där ena benet böjs vid knät?,Attitude,Arabesque,Passé,Retiré
dans,Vilket land kommer samba från?,Brasilien,Argentina,Colombia,Venezuela
dans,Vad kallas den dansstil som kombinerar balett och jazz?,Contemporary,Modern,Lyrical,Neo-classical
dans,"Vilken koreograf är känd för ""West Side Story""?",Jerome Robbins,Bob Fosse,Agnes de Mille,Michael Bennett
dans,Vad heter den position där fötterna korsas?,Croisé,Effacé,En face,Écarté
dans,Vilket land kommer morris dance från?,England,Irland,Skottland,Wales
dans,Vad kallas den snabba latinamerikanska dansstilen?,Cha-cha,Rumba,Paso doble,Jive
dans,Vilken dansstil utvecklades av Merce Cunningham?,Cunningham technique,Graham technique,Release technique,Contact improvisation
dans,Vad heter den position där ena armen sträcks framåt?,Port de bras,En avant,Allongé,Épaulé
dans,Vilket TV-program populariserade ballroom dancing?,Dancing with the Stars,So You Think You Can Dance,Dance Moms,World of Dance
dans,Vad kallas den afrikanska dansstil som påverkat hip-hop?,Afrobeat,Azonto,Kwaito,Ndombolo
dans,"Vilken balettmästare skapade ""Svasjön""?",Marius Petipa,Michel Fokine,George Balanchine,Kenneth MacMillan
dans,Vad heter den position där båda armarna formas som en cirkel?,Port de bras en couronne,Fifth position,En haut,Bras bas
dans,Vilket land kommer bharatanatyam från?,Indien,Sri Lanka,Nepal,Bangladesh
dans,Vad kallas den dansstil som uppstod i Chicago?,House dance,Footwork,Juke,Ghetto house
dans,"Vilken koreograf är känd för ""A Chorus Line""?",Michael Bennett,Bob Fosse,Jerome Robbins,Gower Champion
dans,Vad heter den snabba vändning i standarddans?,Natural turn,Reverse turn,Promenade,Whisk
dans,Vilket land kommer haka från?,Nya Zeeland,Australien,Fiji,Samoa
dans,Vad kallas den mjuka dansstil från Kina?,Tai chi,Kung fu,Qigong,Wushu
dans,Vilken dansstil är populär i musikvideos?,Hip-hop,Jazz,Contemporary,Commercial
dans,Vad heter den position där ena benet sträcks framåt?,Tendu,Dégagé,Grand battement,Développé
dans,Vilket land kommer fado-dansen från?,Portugal,Spanien,Brasilien,Argentina
dans,Vad kallas den dansstil som dansas till elektronisk musik?,Electro dance,Techno dance,Rave,Breakdance
dans,Vilken TV-serie handlar om en dansgrupp?,Dance Academy,Dance Moms,Bunheads,Center Stage
dans,Vad heter den position där båda benen böjs?,Grand plié,Demi-plié,Relevé,Sauté
dans,Vilket land kommer kabuki-dansen från?,Japan,Kina,Korea,Thailand
dans,Vad kallas den dansstil som utvecklades i Detroit?,Jit,Stepping,Memphis jookin,Chicago footwork
dans,Vilken film gjorde breakdance känt?,Breakin',Flashdance,Footloose,Dirty Dancing
dans,Vad heter den position där kroppen vrids?,Épaulement,Croisé,Effacé,En tournant
dans,Vilket land kommer kathak från?,Indien,Pakistan,Bangladesh,Sri Lanka
dans,Vad kallas den dansstil som dansas på skridskor?,Ice dancing,Roller derby,Artistic skating,Synchronized skating
dans,"Vilken koreograf är känd för ""Chicago""?",Bob Fosse,Jerome Robbins,Michael Bennett,Gower Champion
dans,Vad heter den långsamma vals?,Slow waltz,Viennese waltz,English waltz,American waltz
dans,Vilket land kommer kizomba från?,Angola,Kap Verde,Moçambique,Guinea-Bissau
dans,Vad kallas den dansstil som använder golvet?,Floor work,Contact improvisation,Release technique,Gaga
dans,Vilken dansstil är populär i Sydkorea?,K-pop dance,B-boying,Popping,Locking
dans,Vad heter den position där armarna hålls lågt?,Bras bas,Port de bras,En bas,Préparation
dans,Vilket land kommer dabke från?,Libanon,Syrien,Jordanien,Palestina
dans,Vad kallas den dansstil som imiterar robotar?,Popping,Locking,Animation,Tutting
dans,Vilken film handlar om balett?,Black Swan,Center Stage,White Nights,The Red Shoes
dans,Vad heter den position där ena handen vilar på höften?,Akimbo,Port de bras,En attitude,À la seconde
dans,Vilket land kommer zorba-dansen från?,Grekland,Turkiet,Cypern,Bulgarien
dans,Vad kallas den dansstil som utvecklades i Memphis?,Memphis jookin,Crunk,Bounce,Twerk
dans,"Vilken koreograf skapade ""Rite of Spring""?",Vaslav Nijinsky,Michel Fokine,George Balanchine,Martha Graham
dans,Vad heter den snabba spanska dans?,Alegrias,Soleá,Bulerías,Seguiriya
dans,Vilket land kommer merengue från?,Dominikanska republiken,Puerto Rico,Kuba,Venezuela
dans,Vad kallas den dansstil som använder isolationer?,Jazz,Commercial,Theatre dance,Cabaret
dans,Vilken TV-show lanserade voguing?,Paris Is Burning,RuPaul's Drag Race,Pose,Legendary
dans,Vad heter den position där benen korsas i luften?,Sissonne,Échappé sauté,Assemblé,Cabriole
dans,Vilket land kommer butoh från?,Japan,Kina,Korea,Thailand
dans,Vad kallas den dansstil som dansas i grupp?,Line dancing,Square dancing,Contra dancing,Folk dancing
dans,Vilken balettskola grundades i Köpenhamn?,Royal Danish Ballet,Bournonville School,Vaganova,Cecchetti
dans,Vad heter den position där ena benet vilar mot det andra?,Passé,Retiré,Coupé,Sur le cou-de-pied
dans,Vilket land kommer sevillanas från?,Spanien,Portugal,Mexiko,Argentina
dans,Vad kallas den dansstil som dansas på musikfestivaler?,Shuffle,Rave dancing,Glowsticking,Flow arts
dans,"Vilken koreograf är känd för ""Hamilton""?",Thomas Kail,Lin-Manuel Miranda,Alex Lacamoire,Daveed Diggs
dans,Vad heter den snabba italienska dans?,Saltarello,Tarantella,Pizzica,Tammuriata
dans,Vilket land kommer cueca från?,Chile,Peru,Bolivia,Ecuador
dans,Vad kallas den dansstil som utvecklades i New Orleans?,Second line,Bounce,Twerk,Brass band dancing
dans,Vilken film gjorde dirty dancing känt?,Dirty Dancing,Flashdance,Footloose,Saturday Night Fever
dans,Vad heter den position där kroppen lutas åt sidan?,Penché,Incliné,De côté,En biais
dans,Vilket land kommer kolo från?,Serbien,Kroatien,Bosnien,Montenegro
dans,Vad kallas den dansstil som dansas till country-musik?,Line dancing,Square dancing,Clogging,Two-step
dans,Vilken koreograf är känd för sina musikaler på Broadway?,Jerome Robbins,Bob Fosse,Michael Bennett,Agnes de Mille
dans,Vad heter den position där armarna formas som en ram?,Port de bras en cadre,Fifth position,En couronne,Frame
dans,Vilket land kommer hopak från?,Ukraina,Ryssland,Polen,Vitryssland
dans,Vad kallas den dansstil som dansas på gatorna?,Street dance,Urban dance,Hip-hop,Freestyle
dans,Vilken ballett är mest kända?,Svasjön,Nötknäpparen,Giselle,Romeo och Julia
dans,Vad heter den position där båda armarna sträcks uppåt?,En haut,Fifth position high,Bras en couronne,Port de bras
dans,Vilket land kommer milonga från?,Argentina,Uruguay,Paraguay,Chile
dans,Vad kallas den dansstil som dansas med band?,Ribbon dancing,Streamer dance,Silk dancing,Flow arts
dans,"Vilken koreograf är känd för ""Cats""?",Gillian Lynne,Bob Fosse,Jerome Robbins,Michael Bennett
dans,Vad heter den snabba skotska dans?,Highland fling,Sword dance,Strathspey,Reel
dans,Vilket land kommer bhangra från?,Indien,Pakistan,Punjab,Bangladesh
dans,Vad kallas den dansstil som dansas med fans?,Fan dancing,Veil dancing,Silk dancing,Oriental dance
dans,Vilken TV-show tävlar dansare?,So You Think You Can Dance,Dancing with the Stars,World of Dance,Dance Moms
dans,Vad heter den position där ena armen böjs över huvudet?,Port de bras en couronne,En haut,Allongé,Épaulé
dans,Vilket land kommer csárdás från?,Ungern,Rumänien,Slovakien,Tjeckien
dans,Vad kallas den dansstil som dansas med sjalar?,Veil dancing,Silk dancing,Scarf dancing,Oriental dance
dans,"Vilken koreograf är känd för ""The Lion King""?",Garth Fagan,Julie Taymor,Bob Fosse,Jerome Robbins
dans,Vad heter den snabba ryska dans?,Kazachok,Kalinka,Barynya,Troika
dans,Vilket land kommer son cubano från?,Kuba,Puerto Rico,Venezuela,Colombia
dans,Vad kallas den dansstil som dansas med pinnar?,Stick dancing,Cane dancing,Staff dancing,Rod dancing
dans,Vilken balettmästare är känd för sina lyrical baletter?,Kenneth MacMillan,John Cranko,Frederick Ashton,Antony Tudor
dans,Vad heter den position där båda benen hoppar?,Sauté,Échappé sauté,Soubresaut,Temps levé
dans,Vilket land kommer jota från?,Spanien,Portugal,Andorra,Frankrike
dans,Vad kallas den dansstil som dansas i par på is?,Ice dancing,Pairs skating,Synchronized skating,Artistic skating
dans,Vilken film handlar om street dance?,Step Up,You Got Served,Honey,Save the Last Dance
dans,Vad heter den position där ena benet sparkar högt?,Grand battement,Développé,Extension,Kick
dans,Vilket land kommer galliard från?,England,Frankrike,Italien,Spanien
dans,Vad kallas den dansstil som dansas med blommor?,Garland dancing,Flower dancing,Maypole dancing,Floral dance
dans,Vilken koreograf är känd för sina abstract baletter?,George Balanchine,Merce Cunningham,Paul Taylor,Twyla Tharp
dans,Vad heter den snabba walesiska dans?,Morris dance,Clog dancing,Step dancing,Reel
dans,Vilket land kommer bossa nova-dansen från?,Brasilien,Argentina,Portugal,Kuba
dans,Vad kallas den dansstil som dansas med ljus?,LED dancing,Glow dancing,Light show,Flow arts
dans,Vilken TV-serie handlar om ett danscompany?,Flesh and Bone,Dance Academy,Bunheads,Center Stage
dans,Vad heter den position där kroppen vrids mot publiken?,En face,De face,Devant,Face
dans,Vilket land kommer fandango från?,Spanien,Portugal,Mexiko,Argentina
dans,Vad kallas den dansstil som dansas med rep?,Rope dancing,Skipping,Jump rope dance,Cord dancing
dans,"Vilken koreograf är känd för ""Oklahoma!""?",Agnes de Mille,Jerome Robbins,Bob Fosse,Michael Bennett
dans,Vad heter den långsamma spanska dans?,Soleá,Alegrias,Bulerías,Seguiriya
dans,Vilket land kommer habanera från?,Kuba,Spanien,Mexiko,Argentina
dans,Vad kallas den dansstil som dansas med masker?,Masked dancing,Carnival dancing,Festival dancing,Ritual dancing
dans,Vilken ballett är mest romantiska?,Giselle,Romeo och Julia,La Sylphide,Coppélia
dans,Vad heter den position där båda armarna formas runt kroppen?,Port de bras en couronne,Embrace,Encircle,Round arms
dans,Vilket land kommer mazurka från?,Polen,Ryssland,Ukraina,Litauen
dans,Vad kallas den dansstil som dansas med parasoll?,Parasol dancing,Umbrella dancing,Shade dancing,Cover dancing
dans,Vilken film gjorde tango känt?,Last Tango in Paris,Tango,Shall We Dance,Take the Lead
dans,Vad heter den snabba polska dans?,Oberek,Mazurka,Kujawiak,Krakowiak
dans,Vilket land kommer cachaca-dansen från?,Brasilien,Portugal,Angola,Kap Verde
dans,Vad kallas den dansstil som dansas med flaggor?,Flag dancing,Banner dancing,Standard dancing,Color guard
dans,Vilken koreograf är känd för sina political dansverk?,Martha Graham,José Limón,Alvin Ailey,Merce Cunningham
dans,Vad heter den position där ena benet sträcks åt sidan?,À la seconde,De côté,En écarté,Sideways
dans,Vilket land kommer quadrille från?,Frankrike,England,Tyskland,Österrike
dans,Vad kallas den dansstil som dansas med svärd?,Sword dancing,Blade dancing,Steel dancing,Weapon dancing
dans,Vilken TV-show fokuserar på barn som dansar?,Dance Moms,Abby's Ultimate Dance Competition,Dancing with the Stars Juniors,So You Think You Can Dance
dans,Vad heter den position där armarna rör sig som vågor?,Port de bras ondulé,Wave arms,Flowing arms,Undulating arms
dans,Vilket land kommer bachata från?,Dominikanska republiken,Puerto Rico,Venezuela,Colombia
dans,Vad kallas den dansstil som dansas med eld?,Fire dancing,Flame dancing,Poi,Fire spinning
dans,"Vilken skådespelare spelar Johnny Castle i ""Dirty Dancing""?",Patrick Swayze,John Travolta,Kevin Bacon,Richard Gere
dans,"Vad heter huvudkaraktären i ""Step Up"" som Channing Tatum spelar?",Tyler Gage,Derek Reynolds,Sean Asa,Moose
dans,Vilken film handlar om en ballerina som blir galen?,Black Swan,Center Stage,White Nights,The Red Shoes
dans,"Vem spelade huvudrollen i ""Flashdance""?",Jennifer Beals,Madonna,Janet Jackson,Cyndi Lauper
dans,Vilken TV-serie följer Abby Lee Miller och hennes dansstudio?,Dance Moms,So You Think You Can Dance,World of Dance,Dancing with the Stars
dans,"Vad heter dansskolan i filmen ""Step Up""?",Maryland School of the Arts,Juilliard,American Ballet Theatre,New York Dance Academy
dans,"Vilken skådespelare spelar Ren MacCormack i ""Footloose"" från 1984?",Kevin Bacon,John Travolta,Patrick Swayze,Tom Cruise
dans,Vad heter den australiska TV-serien som utspelar sig på en dansakademi?,Dance Academy,Strictly Dancing,Dance Revolution,Academy of Dance
dans,Vilken film från 2000 handlar om en ung mans dröm att bli balettdansare?,Billy Elliot,Center Stage,Turning Point,White Nights
dans,"Vem var den första vinnaren av ""Dancing with the Stars"" USA?",Kelly Monaco,Drew Lachey,Emmitt Smith,Donny Osmond
dans,Vilken film från 2006 handlar om stepdans på en historiskt svart universitet?,Stomp the Yard,You Got Served,Drumline,Bring It On
dans,"Vad heter Jessica Alba:s karaktär i ""Honey""?",Honey Daniels,Carmen Cruz,Sofia Reyes,Maria Santos
dans,"Vilken brittisk TV-serie blev senare ""Dancing with the Stars""?",Strictly Come Dancing,Come Dancing,Ballroom Blitz,Dance Fever
dans,"Vem spelade huvudrollen som Moose i ""Step Up 3D""?",Adam Sevani,Robert Hoffman,Channing Tatum,Rick Malambri
dans,Vilken film från 1987 handlar om en danslärare på en prestigefull skola?,Dirty Dancing,Dead Poets Society,School Ties,Fame
dans,"Vad heter karaktären som Natalie Portman spelar i ""Black Swan""?",Nina Sayers,Lily,Beth,Mila
dans,Vilken TV-serie följer ungdomar på en performanceskola i New York?,Fame,Glee,Dance Academy,Bunheads
dans,"Vem regisserade filmen ""Black Swan""?",Darren Aronofsky,Christopher Nolan,David Fincher,Paul Thomas Anderson
dans,Vilken film från 2004 handlar om hip-hop dans i Los Angeles?,You Got Served,Honey,Save the Last Dance,Step Up
dans,Vad heter reality-showen där amatördansare tävlar med professionella?,Dancing with the Stars,So You Think You Can Dance,World of Dance,Dance War
dans,"Vilken skådespelare spelar huvudrollen i ""Save the Last Dance""?",Julia Stiles,Kerry Washington,Zoe Saldana,Sanaa Lathan
dans,Vad heter den brittiska filmen från 2000 om en pojke som vill dansa balett?,Billy Elliot,Bend It Like Beckham,The Full Monty,Four Weddings
dans,Vilken TV-serie från HBO handlar om ballroom culture?,Pose,Legendary,Paris Is Burning,My House
dans,"Vem spelade huvudrollen i musikalen ""Chicago"" filmen?",Catherine Zeta-Jones,Renée Zellweger,Queen Latifah,Lucy Liu
