sport,Vem vann Damernas EM 2017?,Nederländerna,Sverige,Tyskland,England
sport,Vem höll nollan i Champions League-finalen 2010 för Inter?,Júlio César,Iker Casillas,Oliver Kahn,Petr Čech
sport,Vem vann herrarnas VM 1930?,Uruguay,Argentina,Italien,Brasilien
sport,Vem vann EM 2008?,Spanien,Tyskland,Italien,Frankrike
sport,Vem vann skytteligan i VM 1994?,Hristo Stoichkov,Romarío,Jürgen Klinsmann,Bebeto
sport,Vilket land vann Damernas VM 1995?,Norge,USA,Kina,Sverige
sport,Vem vann Champions League 2002?,Real Madrid,Bayer Leverkusen,Barcelona,Juventus
sport,Vem vann herrarnas EM 1968?,Italien,Sovjetunionen,England,Frankrike
sport,Vem vann VM 1986?,Argentina,Västtyskland,Brasilien,Italien
sport,Vad heter Portugals största stjärna som vann EM 2016?,Cristiano Ronaldo,Luis Figo,Rui Costa,Eusebio
sport,Vem gjorde det avgörande målet i VM-finalen 1998?,Emmanuel Petit,Zinedine Zidane,Thierry Henry,Patrick Vieira
sport,Vem vann damernas OS-guld 2008?,USA,Brasilien,Sverige,Tyskland
sport,Vem vann Ballon d’Or 2001?,Michael Owen,Luis Figo,Zidane,Schevchenko
sport,Vem vann Champions League 1994?,AC Milan,Barcelona,Juventus,Porto
sport,Vem vann herrarnas EM 1984?,Frankrike,Spanien,Tyskland,Italien
sport,Vem vann VM 2002?,Brasilien,Tyskland,Italien,Frankrike
sport,Vem vann damernas VM 1999?,USA,Kina,Norge,Tyskland
sport,Vem vann skytteligan i EM 2000?,Patrick Kluivert,Savo Milošević,Thierry Henry,Ruud van Nistelrooy
sport,Vem är Sveriges främsta målgörare genom tiderna?,Zlatan Ibrahimović,Sven Rydell,Henrik Larsson,Thomas Brolin
sport,Vem vann Damernas EM 1997?,Tyskland,Norge,Sverige,Italien
sport,Vem gjorde "panenka-straffen" i EM-finalen 1976?,Antonín Panenka,Franz Beckenbauer,Gerd Müller,Johann Cruyff
sport,Vem vann Champions League 2018?,Real Madrid,Liverpool,Juventus,PSG
sport,Vem vann herrarnas VM 1990?,Västtyskland,Argentina,Brasilien,Italien
sport,Vem vann skytteligan i VM 1966?,Eusébio,Geoff Hurst,Bobby Charlton,Jairzinho
sport,Vem är känd som "Den heliga trion" i Barcelona?,Messi,Suárez & Neymar,Rivaldo,Ronaldinho & Eto’o,Xavi,Iniesta & Busquets
sport,Hur många spelare finns på plan från ett lag när matchen startar?,11,10,9,12
sport,Vad kallas det om en målvakt inte släpper in något mål i en match?,Hålla nollan,Clean pass,Golden shut,Goal guard
sport,Hur långt är avståndet mellan straffpunkten och mållinjen?,11 meter,9 meter,10 meter,13 meter
sport,I vilken stad ligger Friends Arena?,Stockholm,Göteborg,Malmö,Solna
sport,Vad kallas regeln som stoppar spelare från att stå fel vid passning?,Offside,Hands,Frispark,Inkastsregel
sport,Vilken svensk klubb kallas "Bajen"?,Hammarby,AIK,IFK Göteborg,Djurgården
sport,Vad heter det europeiska fotbollsförbundet?,UEFA,FIFA,ECA,IFAB
sport,Från vilket land kommer fotbollsspelaren Eusébio?,Portugal,Brasilien,Spanien,Argentina
sport,Vem var Sveriges förbundskapten för damerna 2022?,Peter Gerhardsson,Pia Sundhage,Thomas Dennerby,Tony Gustavsson
sport,Vad kallas lagen som möts i El Clásico?,Real Madrid och Barcelona,Real Madrid och Atletico,Barcelona och Valencia,Sevilla och Atlético
sport,Vad heter fotbollslandslaget från Nederländerna i smeknamn?,Oranje,Clockwork Orange,The Dutch Lions,The Flying Team
sport,Vilket land arrangerade VM 1950?,Brasilien,Chile,Uruguay,Italien
sport,I vilken stad ligger Anfield?,Liverpool,Manchester,London,Birmingham
sport,Vad heter Englands största rival på landslagsnivå?,Tyskland,Frankrike,Skottland,Spanien
sport,Vad blir det om båda lagen gör lika många mål?,Oavgjort,Matchboll,Delad match,Matchdelning
sport,Vem är Sveriges meste målskytt i landslaget?,Zlatan Ibrahimović,Sven Rydell,Henrik Larsson,Mats Magnusson
sport,Vilket land vann första damernas EM?,Sverige,Tyskland,Norge,Danmark
sport,Vad betyder ordet "hat-trick"?,Tre mål av samma spelare i matchen,Tre olika målskyttar,Tre vinster i rad,Tre skott på mål
sport,Hur lång är speltiden i en vanlig fotbollsmatch (utan tillägg)?,90 minuter,80 minuter,100 minuter,95 minuter
sport,Vilket land vann VM 1930?,Uruguay,Argentina,Brasilien,Italien
sport,Vad kallas Tysklands landslag i smeknamn?,Die Mannschaft,Die Löwen,Die Fussballer,Die Elf
sport,Vem var den första svenska herrspelaren i AC Milan?,Anders Gren,Curtis Boman,Zlatan Ibrahimović,Gunnar Nordahl
sport,Hur många guld har Sverige i OS-fotboll (herr/dam totalt)?,1,2,3,0
sport,Vem är Spaniens meste målskytt genom tiderna?,David Villa,Fernando Torres,Raúl,David Silva
sport,Vad står FIFA för?,Fédération Internationale de Football Association,Federal International Football Association,Football International Federation Agency,Football Youth Association
sport,Vad är maxantalet byten i en match i VM 2022?,5,3,4,6
sport,Vem är världens dyraste spelare efter övergången till PSG 2017?,Neymar,Lionel Messi,Kylian Mbappé,Cristiano Ronaldo
sport,Vem gjorde "Kungens mål" i semifinalen VM 1994 mot Bulgarien?,Kenneth Andersson,Martin Dahlin,Thomas Brolin,Håkan Mild
sport,Vad kallas Brasiliens landslag?,Seleção,Canarinhos,La Verde,Aztecas
sport,Vilket lag kallas "The Reds"?,Liverpool,Manchester United,Arsenal,Chelsea
sport,Vem blev första svenska dam att spela i FC Barcelona?,Caroline Seger,Kosovare Asllani,Fridolina Rolfö,Hanna Ljungberg
sport,Hur många domare används i en Champions League-final idag?,4,5,6,7
sport,Vilken svensk målvakt räddade två straffar mot Rumänien 1994?,Thomas Ravelli,Magnus Hedman,Andreas Isaksson,Rami Shaaban
sport,Vad heter Smeknamnet på Argentinas landslag?,La Albiceleste,Los Gauchos,La Plata,El Blanco
sport,Vem gjorde "Skruvbollen" på frispark i VM 1994?,Thomas Brolin,Kenneth Andersson,Jonas Thern,Henrik Larsson
sport,Hur många länder deltog i VM 2022?,32,24,36,40
sport,Vad är namnet på Sveriges damlandslag i smeknamn?,Blågult,Blåvitt,Svenskorna,Guldlaget
sport,Vilket land kallas "Les Bleus"?,Frankrike,Belgien,Italien,Tyskland
sport,Hur högt är ett fotbollsmål enligt reglerna?,2,44 m,2,20 m,3 m,2 m
sport,Vem blev förbundskapten för Sverige efter Hamrén?,Janne Andersson,Lars Lagerbäck,Tomas Brolin,Pia Sundhage
sport,Vilket land vann första herr-EM 1960?,Sovjetunionen,Frankrike,Tyskland,Tjeckoslovakien
sport,Vem var den yngste målskytten i ett VM?,Pelé,Kylian Mbappé,Michael Owen,Diego Maradona
sport,Vilken svensk spelare fick smeknamnet "Kungen av Rom"?,Gunnar Nordahl,Glenn Strömberg,Anders Svensson,Zlatan Ibrahimović
sport,I vilken stad spelades VM-finalen 1958?,Stockholm,Rio de Janeiro,Mexico City,London
sport,Vem var första svenska damen att spela proffsfotboll i Italien?,Pia Sundhage,Camilla Martinsson,Hanna Ljungberg,Victoria Svensson
sport,Hur många meter är en fullstor fotbollsplan lång?,100–110 meter,80–90,120–140,95–99
sport,Vem var Sveriges förbundskapten vid EM 2004?,Lars Lagerbäck,Tomas Brolin,Erik Hamrén,Jan Andersson
sport,Vilken spelare kallas "Spice Boy"?,David Beckham,Ryan Giggs,Wayne Rooney,Michael Owen
sport,Vad kallas Sveriges herrlandslag?,Blågult,Supertigrarna,The Nordics,Elks
sport,Hur många gånger har Tyskland vunnit VM?,4,2,3,5
sport,Vem är fotbollens "original" Ronaldo?,Ronaldo Luís Nazário,Ronaldinho,Cristiano Ronaldo,Romerio
sport,Vad kallas Sveriges damliga i fotboll?,Damallsvenskan,Elitettan,Dameliten,Svenska Cupen
sport,Vad kallas Sveriges herrliga i fotboll?,Allsvenskan,Svenska Ligan,Superettan,Elitserien
sport,Vem var Lionel Messis första klubb?,Newell’s Old Boys,Boca Juniors,River Plate,Rosario Central
sport,Vad heter arenan i Dortmund?,Signal Iduna Park,Allianz Arena,Weserstadion,RheinEnergieStadion
sport,Vem var Brasiliens superstjärna i VM 1970?,Pelé,Tostão,Rivelino,Zico
sport,Vilken svensk klubb är känd för sin himmelsblå tröja?,Malmö FF,IFK Göteborg,AIK,Örebro
sport,Vem är känd som "Der Kaiser"?,Franz Beckenbauer,Lothar Matthäus,Michael Ballack,Oliver Kahn
sport,Vad betyder ett "gult kort"?,Varning,Utvisning,Frispark,Hörna
sport,Vad heter världens äldsta fotbollsklubb?,Sheffield FC,Manchester United,Notts County,Fulham
sport,Hur många gånger har Sverige arrangerat ett herr-VM?,En,Ingen,Två,Tre
sport,Vem var första svenska damen att vinna Ballon d’Or?,Ingen ännu,Caroline Seger,Nilla Fischer,Hanna Ljungberg
sport,Vad heter den japanska ligan i fotboll?,J-League,K-League,Asian Super League,Nippon League
sport,Vad kallas laget från Manchester i rött?,Manchester United,Arsenal,Liverpool,Manchester City
sport,Vem var Skottlands stjärna under 1980-talet?,Kenny Dalglish,Graeme Souness,Gordon Strachan,Dennis Law
sport,Vem är Spaniens meste landslagsman?,Sergio Ramos,Iker Casillas,Xavi,Iniesta
sport,Hur många mål gjorde Just Fontaine i VM 1958?,13,9,8,11
sport,Vad kallas VM-bucklan i fotboll?,FIFA World Cup Trophy,Jules Rimet Cup,Golden Boot,World Goal Prize
sport,Vem var första målvakten att vinna Ballon d’Or?,Lev Yashin,Neuer,Kahn,Buffon
sport,Hur många SM-guld har Malmö FF (2023)?,23,17,25,21
sport,Vad heter Sveriges damlandslags förbundskapten 2008?,Thomas Dennerby,Pia Sundhage,Marika Domanski,Lars Lagerbäck
sport,Vad betyder VAR?,Video Assistant Referee,Video Analysis Replay,Virtual Assistant Referee,Visual Arbitration Review
sport,Vem vann Damernas VM 2019?,USA,Holland,Tyskland,Sverige
sport,Vem är känd som "El Pibe de Oro"?,Diego Maradona,Lionel Messi,Gabriel Batistuta,Juan Riquelme
sport,Hur många byten tillåts i förlängning i VM?,Ett extra,Samma (5),Två extra,Inga
sport,Vad heter Danmarks största stadion?,Parken,Copenhagen Arena,Odense Stadium,Royal Park
sport,Vem är känd för "Panenka-straffen"?,Antonín Panenka,Michel Platini,Eusébio,Ruud Gullit
sport,Hur stor är en fullstor fotbollsmålbur i bredd?,7,32 meter,6 meter,8 meter,7 meter
sport,Vem är känd som "Den holländska totalfotbollens fader"?,Rinus Michels,Johan Cruyff,Frank Rijkaard,Louis van Gaal
sport,Vad heter Sveriges damallsvenskan-lag från Linköping?,Linköpings FC,Örebro DFF,Umeå IK,Piteå IF
sport,Vem debuterade som 16-årig i Barcelonas A-lag?,Lionel Messi,Andres Iniesta,Pedri,Fati
sport,Vad kallas Sveriges stora fotbollspublik på utlandsresor?,Svenska klacken,Blågula väggen,Svenska lejonen,Supporterklubben
sport,Vem var förbundskapten när Sverige tog brons i VM 1950?,George Raynor,Putte Kock,Lars Arnesson,Tommy Svensson
sport,Vem var Brasiliens stjärna i VM 1982?,Zico,Socrates,Falcao,Jairzinho
sport,Hur många matcher spelas i Allsvenskan per lag?,30,26,20,34
sport,Vad heter damernas Champions League?,UEFA Women’s Champions League,Euro Cup,Super League,Female Cup
sport,Vem var Sveriges bästa målskytt i EM 2004?,Henrik Larsson,Marcus Allbäck,Zlatan Ibrahimović,Anders Svensson
sport,Vem är Englands meste landslagsmålskytt?,Harry Kane,Wayne Rooney,Michael Owen,Alan Shearer
sport,Hur många assist gjorde Kevin De Bruyne i Premier League 2019/20?,20,15,18,22
sport,Vad heter Sveriges största fotbollsarena utanför Stockholm?,Ullevi,Nya Gamla Ullevi,Swedbank Stadion,Eleda Stadion
sport,Vem uppfann fotbollens moderna regler?,Engelsmännen i The Football Association,FIFA,Tyskarna,Spanjorerna
sport,Vad hette Sveriges förbundskapten vid VM 2018?,Janne Andersson,Erik Hamrén,Lars Lagerbäck,Roy Hodgson
sport,Hur många gånger har Sverige gått till semifinal i VM (herr)?,4,3,2,5
sport,Vem gjorde det allra första målet i VM-historien 1930?,Lucien Laurent,José Nasazzi,Guillermo Stábile,Héctor Scarone
sport,Vilket afrikanskt lag var det första att nå kvartsfinal i VM?,Kamerun,Senegal,Nigeria,Ghana
sport,Vem är den enda målvakten som vunnit Ballon d’Or?,Lev Yashin,Oliver Kahn,Iker Casillas,Gianluigi Buffon
sport,Hur många lag deltog i första VM 1930?,13,8,16,12
sport,Vad heter klubben som vann första Champions League (Europacupen) 1956?,Real Madrid,AC Milan,Reims,Benfica
sport,Vem är den yngste spelaren någonsin i ett VM-slutspel?,Norman Whiteside,Pelé,Kylian Mbappé,Samuel Eto’o
sport,Vem är tränaren med flest Champions League-titlar?,Carlo Ancelotti,Bob Paisley,Zinedine Zidane,Pep Guardiola
sport,Vilket land har deltagit i flest VM-slutspel utan att vinna?,Mexiko,Belgien,Nederländerna,Portugal
sport,Vilken svensk klubb spelade Europacupfinalen 1979?,Malmö FF,IFK Göteborg,Hammarby,AIK
sport,Vad heter reglerande organet för fotbollsregler?,IFAB,FIFA,UEFA,AFC
sport,Vem blev förste spelare att göra mål i fyra olika VM?,Pelé,Mirolsav Klose,Uwe Seeler,Cristiano Ronaldo
sport,Vilket land vann OS-guld i fotboll 1920?,Belgien,Storbritannien,Uruguay,Tjeckoslovakien
sport,Vem var förbundskapten för Västtyskland under VM 1974?,Helmut Schön,Sepp Herberger,Jupp Derwall,Berti Vogts
sport,Vad hette första VM-bucklan?,Jules Rimet Trophy,FIFA World Cup,Golden Globe,Futbol Mundial Cup
sport,Vem är yngste Ballon d’Or-vinnaren?,Ronaldo,George Best,Lionel Messi,Michael Owen
sport,Vad heter stadion där första VM-finalen 1930 spelades?,Estadio Centenario,Maracanã,Monumental,River Plate Stadium
sport,Vem är damernas meste landslagsmålskytt genom tiderna?,Christine Sinclair,Marta,Abby Wambach,Birgit Prinz
sport,Vem är Sveriges mesta landslagsman på damsidan?,Caroline Seger,Therese Sjögran,Magdalena Eriksson,Pia Sundhage
sport,Vilket land var först att vinna både herr- och dam-VM?,Tyskland,USA,Brasilien,Norge
sport,Vem var utsett till "Player of the Tournament" i VM 1994?,Romário,Bebeto,Hristo Stoichkov,Roberto Baggio
sport,Vem utsågs till "Player of the Tournament" vid VM 2002?,Oliver Kahn,Ronaldo,Zidane,Rivaldo
sport,Vem var första svensken att göra mål i VM-historien?,Knut Kroon,Gunnar Nordahl,Nisse Liedholm,Henry Andersson
sport,Vem var första kvinnan att göra mål i ett dam-VM (1991)?,Ma Li,Carin Jennings,Heidi Mohr,Linda Medalen
sport,Vem dömde VM-finalen 1958 i Sverige?,Maurice Guigue,Kenneth Aston,Sergio Bustamante,Gottfried Dienst
sport,Vem är yngste lagkapten i en VM-final?,Daniel Passarella,Cafu,Lothar Matthäus,Fernando Hierro
sport,Vad hette Italiens målvaktshjälte i VM 1982?,Dino Zoff,Gianpiero Combi,Walter Zenga,Francesco Toldo
sport,Vem var tränare för Greklands EM-skräll 2004?,Otto Rehhagel,Marcello Lippi,Guus Hiddink,Louis van Gaal
sport,Vem var första spelaren att få rött kort i en VM-final?,Monzón (Argentina 1990),Zidane (2006),Desailly (1998),Materazzi (2006)
sport,Vem är äldste spelare som gjort mål i ett VM?,Roger Milla,Pelé,Mirolsav Klose,Dino Zoff
sport,Vem gjorde flest mål under kvalspelet till VM 2022?,Ali Mabkhout,Lewandowski,Kane,Neymar
sport,Hur många olika nationer har vunnit VM fram till 2022?,8,10,12,7
sport,Vem var kapten för Nederländerna i VM 1974?,Johan Cruyff,Van Hanegem,Ruud Krol,Johan Neeskens
sport,Vem var coach för Brasilien vid "Maracanazo" 1950?,Flavio Costa,Telê Santana,Mário Zagallo,Parreira
sport,Vilket lag vann första upplagan av Allsvenskan 1924/25?,GAIS,IFK Göteborg,AIK,Hammarby
sport,Vem är Allsvenskans mesta målskytt någonsin?,Sven Jonasson,Henrik Larsson,Markus Rosenberg,Anders Svensson
sport,Vem var första damspelaren att nå 200 landskamper?,Kristine Lilly,Therese Sjögran,Caroline Seger,Marta
sport,Vem har flest VM-guld som spelare?,Pelé,Maradona,Cafu,Iniesta
sport,Vem var första spelaren att missa en straff i en VM-final?,Roberto Baggio,Stuart Pearce,David Trezeguet,Johann Neeskens
sport,Hur många gånger har Sverige arrangerat ett officiellt FIFA-mästerskap?,2,1,3,0
sport,Vem gjorde Sveriges första VM-mål någonsin?,Knut Kroon,Gunnar Gren,Anders Svensson,Nisse Liedholm
sport,Vem gjorde det snabbaste målet i VM-historien?,Hakan Şükür,Bryan Robson,Clint Dempsey,Pelé
sport,Var spelades första dam-VM 1991?,Kina,Sverige,Norge,Tyskland
sport,Hur många gånger har Real Madrid vunnit Champions League fram till 2023?,14,13,15,12
sport,Vad kallas fenomenet när en spelare gör tre mål i samma halvlek?,Äkta hattrick,Lyckotrio,Golden three,Tre skott
sport,Vem var första svenska herrmålvakten att hålla nollan i VM?,Sigge Lindberg,Thomas Ravelli,Magnus Hedman,Kalle Svensson
sport,Vem kallas "Kungen av Rom" i Lazio?,Silvio Piola,Giuseppe Signori,Giorgio Chinaglia,Paolo Di Canio
sport,Vem var först att vinna Champions League som både spelare och tränare?,Miguel Muñoz,Giovanni Trapattoni,Zidane,Guardiola
sport,Vad är längsta straffläggningen i VM-historien?,12–11 (Elfenbenskusten–Kamerun U20),9–8,11–10,10–9
sport,I vilket VM infördes gula och röda kort?,1970,1966,1974,1982
sport,Vem var Sveriges förbundskapten när damerna tog VM-silver 2003?,Marika Domanski Lyfors,Pia Sundhage,Thomas Dennerby,Andrée Jeglertz
sport,Vilken klubb kallas "Die Schwarzgelben"?,Borussia Dortmund,Bayern München,Leverkusen,Hamburg
sport,Vem var första damspelaren att vinna priset FIFA World Player of the Year?,Mia Hamm,Birgit Prinz,Marta,Carin Jennings
sport,Vilket land bojkottade VM 1950 efter kontrovers om amatörregler?,Indien,Argentina,Tyskland,Kuba
sport,Vem har flest matcher som domare i VM-historien?,Ravshan Irmatov,Pierluigi Collina,Howard Webb,Nestor Pitana
sport,Vad kallas Spaniens dominansperiod 2008–2012?,La Edad de Oro,El Tiempo de Oro,La Roja Era,La Furia
sport,Vem är yngste spelaren att vinna VM-guld?,Pelé,Kylian Mbappé,Ronaldo,Götze
sport,Vem var Englands tränare under deras hittills enda VM-guld?,Alf Ramsey,Bobby Robson,Don Revie,Brian Clough
sport,Vem var första spelaren att göra mål på Golden Goal i EM?,Laurent Blanc,Oliver Bierhoff,David Trezeguet,Zlatko Zahovic
sport,Hur många lag spelade första EM 1960?,4,8,6,12
sport,Vem var kapten för Sverige under bronsmatchen 1994?,Jonas Thern,Patrik Andersson,Kennet Andersson,Tomas Brolin
sport,Vilket land vann Asian Cup 2019?,Qatar,Japan,Australien,Iran
sport,Vem gjorde avgörande mål i CL-finalen 1997 för Dortmund?,Lars Ricken,Karl-Heinz Riedle,Andreas Möller,Sammer
sport,Vem var förste spelaren att vinna EM och VM två gånger?,Rainer Bonhof,Pelé,Cafu,Zidane
sport,Vem var förste svenska damspelaren som slog in en straff i VM-final?,Carolina Morace,Pia Sundhage,Therese Sjögran,Nilla Fischer
sport,Vem kallas "Der Bomber der Nation"?,Gerd Müller,Jürgen Klinsmann,Rudi Völler,Oliver Bierhoff
sport,Vem var första afrikanska spelaren att vinna Ballon d’Or?,George Weah,Roger Milla,Samuel Eto’o,Didier Drogba
sport,Vem vann UEFA Cupen med Göteborg både 1982 och 1987?,Sven-Göran Eriksson,Tommy Svensson,Roy Hodgson,Lasse Lagerbäck
sport,Vem var målvakten som räddade 4 straffar i en CL-final?,Jerzy Dudek,Oliver Kahn,Edwin van der Sar,Gianluigi Donnarumma
sport,Vem var tränare för Italien vid deras VM-seger 2006?,Marcello Lippi,Arrigo Sacchi,Dino Zoff,Roberto Donadoni
sport,Vad var Diego Maradonas berömda smeknamn?,El Pibe de Oro,El Mago,El Matador,El Genio
sport,Hur många lag deltar i Allsvenskan?,16,14,12,18
sport,Vem blev första svenska spelare att göra mål i en EM-final?,Thomas Brolin,Zlatan Ibrahimović,Henrik Larsson,Martin Dahlin
sport,Vem var Brasiliens kapten i VM 2002?,Cafu,Ronaldo,Rivaldo,Roberto Carlos
sport,Vilket lag slog ut Sverige ur VM 2002?,Senegal,Nigeria,England,Turkiet
sport,Vad hette den jugoslaviska stjärnan kallad "Den lilla sköldpaddan"?,Dragan Džajić,Stjepan Bobek,Dejan Savićević,Safet Sušić
sport,Vem gjorde flest mål i EM 2012?,Fernando Torres,Mario Gómez,Mario Balotelli,Cristiano Ronaldo
