Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
SaganOmRingen,Vad kallas Gandalf efter återkomsten från döden?,Gandalf den vite,Gandalf Stormcrow,Gandalf Greyhame,Mithrandir
SaganOmRingen,Vilka fem trollkarlar sändes till Midgård?,Gandalf Saruman Radagast Alatar Pallando,Gandalf Saruman Radagast Sauron Elrond,Gandalf Elrond Galadriel Saruman Radagast,Istari Wizards Five Blue
SaganOmRingen,Vem var alvkung under Last Alliance?,Gil-galad,Elrond,Círdan,Thranduil
SaganOmRingen,Vad heter Gandalfs svärd?,Glamdring,Sting,Andúril,Narsil
SaganOmRingen,Vem för Frodo över floden i böckerna?,Glorfindel,Arwen,Elrond,Legolas
SaganOmRingen,Vad heter Gimlis far?,Glóin,Balin,Dwalin,Óin
SaganOmRingen,Vilken dvärg var med Bilbo på hans resa?,Glóin,Gimli,Dáin,Thorin
SaganOmRingen,Vad heter Tom Bombadils fru?,Goldberry,River-daughter,Fair Lady,Water-lily
SaganOmRingen,Vem guidar Frodo och Sam till Mordor?,Gollum,Faramir,Aragorn,Gandalf
SaganOmRingen,Vem tar ringen från Frodo i Mount Doom?,Gollum,Sauron,Sam,Sméagol
SaganOmRingen,Vad heter den andre orc-kaptenen?,Gorbag,Shagrat,Snaga,Lagduf
SaganOmRingen,Vilket område genomkorsar Frodo och Sam i Mordor?,Gorgoroth,Udûn,Nurn,Lithlad
SaganOmRingen,Varifrån seglar alverna bort?,Grey Havens,Dol Amroth,Pelargir,Lond Daer
SaganOmRingen,Vad heter Farmer Maggots hund?,Grip,Fang,Wolf,Catch
SaganOmRingen,Vilken färg hade Gandalfs mantel först?,Grå,Vit,Blå,Brun
SaganOmRingen,Vem förrådde Théoden?,Gríma Ormtunga,Saruman,Denethor,Mouth of Sauron
SaganOmRingen,Vem dödade Saruman i böckerna?,Gríma Ormtunga,Gandalf,Aragorn,Éomer
SaganOmRingen,Vem dödar Sharkey/Saruman i Shire?,Gríma Wormtongue,Merry,Pippin,Sam
SaganOmRingen,Vem hittar Gandalf efter striden med Balrog?,Gwaihir,Landroval,Meneldor,Thorondor
SaganOmRingen,Vem leder örnarna?,Gwaihir,Great Eagle,Thorondor,Wind-lord
SaganOmRingen,Vad heter örnkungen?,Gwaihir,Landroval,Meneldor,Thorondor
SaganOmRingen,Vad heter örnkungen?,Gwaihir Windlord,Great Eagle,King of Eagles,Thorondor
SaganOmRingen,Vilken hobbit bor i Number 3 Bagshot Row?,Hamfast Gamgee,Sam Gamgee,Ted Sandyman,Old Noakes
SaganOmRingen,Vad heter Sams far?,Hamfast Gamgee,Hal Gamgee,Hob Gamgee,Ham Gamgee
SaganOmRingen,Vad händer med Boromir?,Han dör,Han förvandlas,Han flyr,Han ger upp
SaganOmRingen,Vad heter Aragorns första handling som kung?,Heal the sick,Pardon enemies,Crown Faramir,Marry Arwen
SaganOmRingen,Vilka händer har Aragorn som kung?,Healing hands,King's touch,Royal power,Blessed hands
SaganOmRingen,Vad heter den stora fästningen i Rohan?,Helms klyfta,Isengard,Minas Tirith,Osgiliath
SaganOmRingen,Vad sjunger Tom för att befria hobbitsarna?,Hey dol! merry dol!,Old Tom Bombadil,Ring a dong dillo,Tom's song
SaganOmRingen,Vad heter Aragorns efterkommande titel?,High King,King Elessar,Emperor,Lord Protector
SaganOmRingen,Vilken ort kommer Frodo från?,Hobbiton,Byvatten,Michel Delving,Longbottom
SaganOmRingen,Vilket kön har Shelob?,Hona,Hane,Asexual,Unknown
SaganOmRingen,Vilka djur använde Easterlings?,Horses and chariots,Wargs,Mûmakil,Eagles
SaganOmRingen,Vilken ring bär Frodo?,Härskarringen,Vilya,Narya,Nenya
SaganOmRingen,Vem spelade Gandalf?,Ian McKellen,Christopher Lee,Sean Bean,John Rhys-Davies
SaganOmRingen,Vad kallar alverna Tom Bombadil?,Iarwain Ben-adar,Eldest,Fatherless,Master
SaganOmRingen,Vad dödar de flesta orcs på Cirith Ungol?,Inbördes strid,Sam,Shelob,Tower collapse
SaganOmRingen,Vilka andra djur hjälper i sista striden?,Inga andra,Horses,Wargs,Bears
SaganOmRingen,Vem ersätter Boromir i sällskapet?,Ingen,Faramir,Éomer,Erkenbrand
SaganOmRingen,Vilken effekt har Härskarringen på Tom Bombadil?,Ingen,Gör honom mäktigare,Gör honom osynlig,Korrumperar honom
SaganOmRingen,Vilken profetia uppfylldes när Éowyn dödade Witch-king?,Ingen man kan döda honom,Han är odödlig,Han föds på nytt,Han flyr till Sauron
SaganOmRingen,Vad händer när Tom tar på Härskarringen?,Ingenting,Den gör honom osynlig,Han blir korrumperad,Den bränner honom
SaganOmRingen,Vart tar Uruk-hai Merry och Pippin?,Isengard,Mordor,Dol Guldur,Minas Morgul
SaganOmRingen,Vem högg av Saurons finger?,Isildur,Gil-galad,Elendil,Círdan
SaganOmRingen,Vad kallas trollkarlarnas orden på Quenya?,Istari,Wizards,Maiar,Servants
SaganOmRingen,Vilken väg tar Gollum för att komma in i Mordor?,Ithilien tunnlarna,Cirith Ungol,Morannon,Cair Andros
SaganOmRingen,Vem skrev Sagan om Ringen?,J.R.R. Tolkien,C.S. Lewis,George R.R. Martin,Terry Pratchett
SaganOmRingen,Vem spelade Gimli?,John Rhys-Davies,Sean Bean,Ian McKellen,Christopher Lee
SaganOmRingen,Vad innehåller Galadriels gåva till Sam?,Jord från hennes trädgård,Magic seeds,Mallorn seed,Athelas
SaganOmRingen,Vad ger Galadriel till Sam?,Jord och frön,Box of soil,Seeds,Rope
SaganOmRingen,Vad heter dvärgarnas forna hem?,Khazad-dûm,Erebor,Iron Hills,Blue Mountains
SaganOmRingen,På vilken bro slåss Gandalf mot Balrog?,Khazad-dûm,Pelennor,Anduin,Mitheithel
SaganOmRingen,Vilken titel har Aragorn över Dol Amroth?,King,Prince,Lord,Duke
SaganOmRingen,Vad kallas Aragorns helande förmåga?,King's hands,Healing touch,Royal gift,Blessed power
SaganOmRingen,Vad heter tredje delen?,Konungens återkomst,Return of King,King's Return,Return
SaganOmRingen,Vad heter Aragorns rättmätiga titel?,Kung av Gondor,Kung av Rohan,Furste av Dol Amroth,Jarl av Dale
SaganOmRingen,Vad heter den sista alliansen?,Last Alliance of Elves and Men,White Council,Fellowship,Free Peoples
SaganOmRingen,Vad heter alvbrödet?,Lembas,Miruvor,Athelas,Kingsfoil
SaganOmRingen,Vad innehöll Galadriels gåva till Frodo?,Ljus från Eärendils stjärna,Vatten,Jord,Eld
SaganOmRingen,Vilket alvrike styr Celeborn och Galadriel?,Lothlórien,Rivendell,Mirkwood,Grey Havens
SaganOmRingen,Vilket element representerar Vilya?,Luft,Eld,Vatten,Jord
SaganOmRingen,Vilket namn hade Sauron innan han blev ond?,Mairon,Aulendil,Curumo,Tar-Mairon
SaganOmRingen,Vad heter träden i Lothlórien?,Mallorn,Ash,Oak,Birch
SaganOmRingen,Vilken växt planterar Sam över hela Shire?,Mallorn trees,Oak trees,Party Tree,Apple trees
SaganOmRingen,Vilken Vala tjänade Gandalf?,Manwë,Aulë,Yavanna,Ulmo
SaganOmRingen,Vem av Valar sände trollkarlarna?,Manwë,Eru Ilúvatar,Ulmo,Aulë
SaganOmRingen,Vad heter dagen på Shire-calendar?,March 25,Spring day,Ring day,Victory day
SaganOmRingen,Vilken månad förstörs ringen?,Mars,April,February,May
SaganOmRingen,Vad blir Merry till slut?,Master av Buckland,Thain av Shire,Mayor av Michel Delving,Warden av Westfarthing
SaganOmRingen,Vilken titel ärver Merry?,Master of Buckland,Thain,Mayor,Lord
SaganOmRingen,Vilket ord öppnar dörrarna till Moria?,Mellon,Friend,Speak friend and enter,Khazad-dûm
SaganOmRingen,Vad heter Merrys fullständiga namn?,Meriadoc Brandybuck,Merry Brandybuck,Merias Brandybuck,Meriadoc the Magnificent
SaganOmRingen,Vem hjälpte Éowyn att döda Witch-king?,Merry,Pippin,Aragorn,Gandalf
SaganOmRingen,Vilka två hobbits träffar Treebeard först?,Merry och Pippin,Frodo och Sam,Pippin och Sam,Merry och Frodo
SaganOmRingen,Vilka två hobbits försöker rädda Boromir?,Merry och Pippin,Frodo och Sam,Sam och Pippin,Frodo och Merry
SaganOmRingen,Vilken palantír använder Denethor?,Minas Tirith,Orthanc,Minas Ithil,Annúminas
SaganOmRingen,Var kröns Aragorn?,Minas Tirith,Osgiliath,Pelennor,Cormallen
SaganOmRingen,Vad heter den vita staden?,Minas Tirith,Minas Ithil,Osgiliath,Dol Amroth
SaganOmRingen,Var kröns Aragorn till kung?,Minas Tirith,Osgiliath,Dol Amroth,Edoras
SaganOmRingen,Var gifter sig Aragorn och Arwen?,Minas Tirith,Rivendell,Lothlórien,Edoras
SaganOmRingen,Vilken stad byggde Númenóréerna?,Minas Tirith,Osgiliath,Pelargir,Dol Amroth
SaganOmRingen,Vilket rike styr Thranduil över?,Mirkwood,Rivendell,Lothlórien,Grey Havens
SaganOmRingen,Vad heter det mörka skogslandet?,Mirkwood,Fangorn,Old Forest,Chetwood
SaganOmRingen,Vad heter alvdrycken?,Miruvor,Lembas,Athelas,Cordial
SaganOmRingen,Vad heter Gandalfs alvnamn?,Mithrandir,Tharkûn,Incánus,Olórin
SaganOmRingen,Vad kallas Mordors svarta port?,Morannon,Black Gate,Dark Door,Shadow Gate
SaganOmRingen,I vilket land ligger Barad-dûr?,Mordor,Isengard,Moria,Dol Guldur
SaganOmRingen,Vad heter vägen genom Mordor?,Morgai,Morgul Vale,Udûn,Gorgoroth
SaganOmRingen,Vad kallas Khazad-dûm av andra folk?,Moria,Caradhras,Redhorn Pass,Dimrill Dale
SaganOmRingen,Vad heter mithril på sindarin?,Moria-silver,True-silver,Dwarf-silver,King-silver
SaganOmRingen,Vad heter Jacksons cameo-roll?,Morian soldier,Corsair,Orc,Man of Dale
SaganOmRingen,Vad heter berget där ringen måste förstöras?,Mount Doom,Caradhras,Celebdil,Fanuidhol
SaganOmRingen,Var skulle Isildur ha förstört ringen?,Mount Doom,Barad-dûr,Rivendell,Lothlórien
SaganOmRingen,Vem ledde Haradrims armé?,Mouth of Sauron,Gothmog,Witch-king,Prince of Harad
SaganOmRingen,Vad heter Saurons mun?,Mouth of Sauron,Lieutenant,Herald,Ambassador
SaganOmRingen,Vad heter Farmer Maggots fru?,Mrs. Maggot,Sarah,Betty,Martha
SaganOmRingen,Vilken gröda odlar Farmer Maggot som hobbitsarna stjäl?,Mushrooms,Carrots,Potatoes,Turnips
SaganOmRingen,Vilka elefanter använde sydlänningarna?,Mûmakil,Oliphaunts,War-elephants,Southron beasts
SaganOmRingen,Vad heter Elendils svärd?,Narsil,Andúril,Glamdring,Aeglos
SaganOmRingen,Vilken alvring äger Gandalf?,Narya,Vilya,Nenya,Härskarringen
SaganOmRingen,Vilka varelser tjänar som Saurons ryttare?,Nazgûl,Fell Beasts,Wargs,Mumakil
SaganOmRingen,Vad attackerar hobbitsarna på Weathertop?,Nazgûl,Orcs,Wolves,Wargs
SaganOmRingen,Vad händer när örnarna kommer?,Nazgûl flyr,Orcs retreat,Eagles fight,Sauron falls
SaganOmRingen,Vilken alvring äger Galadriel?,Nenya,Vilya,Narya,Härskarringen
SaganOmRingen,Vad heter hobbithålan bredvid Bag End?,New Row,Bagshot Row,Hill Row,Green Row
SaganOmRingen,Vad heter Bilbos hem efter han lämnat?,New Row,Bag End,Still Bilbo's,Empty hole
SaganOmRingen,Hur många medlemmar har följeskapet från början?,Nio,Åtta,Tio,Sju
SaganOmRingen,Hur många ringar gavs till människor?,Nio,Åtta,Tio,Sju
SaganOmRingen,Hur många Nazgûl finns det?,Nio,Sju,Tolv,Fem
SaganOmRingen,Vad heter slavområdet i södra Mordor?,Nurn,Gorgoroth,Udûn,Khand
SaganOmRingen,I vilket land filmades trilogin?,Nya Zeeland,Australien,Irland,Island
SaganOmRingen,"Vad betyder ""kingsfoil"" för vanligt folk?",Ogräs,Medicine,Food,Poison
SaganOmRingen,Vad skyddar The High Hay emot?,Old Forest,Wolves,Bandits,Bad weather
SaganOmRingen,Vilket smeknamn har Hamfast?,Old Gaffer,Gaffer,Ham,Rope-maker
SaganOmRingen,Vad betydde Gandalf ursprungligen innan han kom till Midgård?,Olórin,Curunír,Aiwendil,Pallando
SaganOmRingen,Vem av Maiar blev Gandalf?,Olórin,Curunír,Aiwendil,Alatar
SaganOmRingen,Vilken disguise använder Sam och Frodo i Mordor?,Orc-armor,Black cloaks,Nazgûl robes,Nothing
SaganOmRingen,Vilka fiender attackerar i Moria?,Orcs and Cave Troll,Goblins,Wargs,Spiders
SaganOmRingen,Vem spelade Legolas?,Orlando Bloom,Viggo Mortensen,Sean Bean,Elijah Wood
