Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
kaffe,Vilken del av kaffebäret innehåller bönorna?,Endosperm,Exocarp,Mesocarp,Pericarp
kaffe,Vad heter den process där man tar bort defekta bönor?,Sorting,Grading,Picking,Screening
kaffe,Vilket land är störst producent av Robusta-kaffe?,Vietnam,Brasilien,Uganda,Indien
kaffe,Vad kallas den italienska morgonkaffet?,Cappuccino,Espresso,Latte,Macchiato
kaffe,Vilken bryggmetod använder filter?,Pour over,Espresso,French press,Moka pot
kaffe,Vad betyder "third wave coffee"?,Kaffe som hantverk,Tredje generationens kaffe,Tre typer av kaffe,Tredje rostningen
kaffe,Vilket enzym påverkar kaffets sötma?,Invertase,Amylase,Lipase,Protease
kaffe,Vad kallas den process där kaffebär fermenteras?,Fermentation,Oxidation,Drying,Processing
kaffe,Vilken typ av vatten är bäst för kaffebrygning?,Mjukt vatten,Hårt vatten,Destillerat vatten,Kranvatten
kaffe,Vad heter den franska bryggmetoden med kolv?,French press,Café press,Plunger pot,Press pot
kaffe,Vilket land är känt för sitt Bourbon-kaffe?,Réunion,Brasilien,Rwanda,Burundi
kaffe,Vad kallas den process där kaffebönor sorteras efter storlek?,Screening,Sizing,Grading,Sorting
kaffe,Vilken rostningsgrad behövs för espresso?,Medium till dark,Light,Extra dark,Medium-light
kaffe,Vad betyder "carbonic maceration" inom kaffeprocessing?,Fermentation utan syre,Koldioxidbehandling,Kolsyreinfusion,Gasfermentation
kaffe,Vilket land har världens äldsta kaffetradition?,Etiopien,Yemen,Turkiet,Syrien
kaffe,Vad kallas den process där man bedömer kaffets kvalitet?,Grading,Cupping,Scoring,Rating
kaffe,Vilken typ av kaffeberedning är populär i Skandinavien?,Light roast filter,Dark roast espresso,Medium roast,Cold brew
kaffe,Vad heter den process där kaffebönor tvättas?,Washed process,Wet processing,Clean method,Water treatment
kaffe,Vilket land producerar mest Arabica-kaffe?,Brasilien,Colombia,Etiopien,Guatemala
kaffe,Vad kallas kaffets naturliga socker?,Sucrose,Fructose,Glucose,Lactose
kaffe,Vilken typ av kaffeplanta växer högst?,Arabica,Robusta,Liberica,Excelsa
kaffe,Vad betyder "microlot" kaffe?,Kaffe från liten skörd,Små bönor,Liten rostning,Mini-bryggning
kaffe,Vilket land introducerade kaffe till Amerika?,Nederländerna,Spanien,Portugal,Frankrike
kaffe,Vad kallas den maskin som gör espresso?,Espresso machine,Coffee maker,Percolator,Brewing device
kaffe,Vilken tid på dagen dricker italienare cappuccino?,På morgonen,Efter lunch,På kvällen,Hela dagen
kaffe,Vad heter den process där kaffebönor delas efter densitet?,Density separation,Weight sorting,Gravity separation,Float test
kaffe,Vilket land är känt för sitt Yirgacheffe-kaffe?,Etiopien,Kenya,Rwanda,Uganda
kaffe,Vad kallas den italienska kaffedrycken med grädde?,Caffè con panna,Caffè crema,Caffè latte,Caffè macchiato
kaffe,Vilken bryggmetod ger renast smak?,Pour over,French press,Espresso,Percolator
kaffe,Vad betyder "honey process" inom kaffebearbetning?,Delvis tvättad process,Behandling med honung,Söt fermentation,Naturlig torkmetod
