Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
geografi,Vilken stad är huvudstad i Kanada?,Ottawa,Toronto,Montreal,Vancouver
geografi,Vad heter huvudstaden i Ryssland?,Moskva,Sankt Petersburg,Novosibirsk,Jekaterinburg
geografi,Vilken stad är huvudstad i Kina?,Peking,Shanghai,Guangzhou,Shenzhen
geografi,Vad heter huvudstaden i Indien?,New Delhi,Mumbai,Kolkata,Chennai
geografi,Vilken stad är huvudstad i Japan?,Tokyo,Osaka,Kyoto,Yokohama
geografi,Vad heter huvudstaden i Indonesien?,Jakarta,Surabaya,Bandung,Medan
geografi,Vilken stad är huvudstad i Sydkorea?,Seoul,Busan,Incheon,Daegu
geografi,Vad heter huvudstaden i Nordkorea?,Pyongyang,Hamhung,Chongjin,Nampo
geografi,Vilken stad är huvudstad i Vietnam?,Hanoi,Ho Chi Minh City,Da Nang,Hai Phong
geografi,Vad heter huvudstaden i Thailand?,Bangkok,Chiang Mai,Pattaya,Phuket
geografi,Vilken stad är huvudstad i Malaysia?,Kuala Lumpur,George Town,Johor Bahru,Ipoh
geografi,Vad heter huvudstaden i Singapore?,Singapore,Jurong,Tampines,Woodlands
geografi,Vilken stad är huvudstad i Filippinerna?,Manila,Quezon City,Cebu,Davao
geografi,Vad heter huvudstaden i Taiwan?,Taipei,Kaohsiung,Taichung,Tainan
geografi,Vilken stad är huvudstad i Sri Lanka?,Sri Jayawardenepura Kotte,Colombo,Kandy,Galle
geografi,Vad heter huvudstaden i Bangladesh?,Dhaka,Chittagong,Khulna,Rajshahi
geografi,Vilken stad är huvudstad i Nepal?,Katmandu,Pokhara,Lalitpur,Bharatpur
geografi,Vad heter huvudstaden i Pakistan?,Islamabad,Karachi,Lahore,Faisalabad
geografi,Vilken stad är huvudstad i Iran?,Teheran,Isfahan,Mashhad,Shiraz
geografi,Vad heter huvudstaden i Irak?,Bagdad,Basra,Mosul,Erbil
geografi,Vilken stad är huvudstad i Saudiarabien?,Riyadh,Jeddah,Mecca,Medina
geografi,Vad heter huvudstaden i Egypten?,Kairo,Alexandria,Giza,Luxor
geografi,Vilken stad är huvudstad i Libyen?,Tripoli,Benghazi,Misrata,Zawiya
geografi,Vad heter huvudstaden i Algeriet?,Alger,Oran,Constantine,Annaba
geografi,Vilken stad är huvudstad i Marocko?,Rabat,Casablanca,Marrakech,Fès
geografi,Vad heter huvudstaden i Tunisien?,Tunis,Sfax,Sousse,Kairouan
geografi,Vilken stad är huvudstad i Sudan?,Khartoum,Omdurman,Port Sudan,Kassala
geografi,Vad heter huvudstaden i Sydsudan?,Juba,Wau,Malakal,Bentiu
geografi,Vilken stad är huvudstad i Etiopien?,Addis Abeba,Dire Dawa,Mekelle,Gonder
geografi,Vad heter huvudstaden i Kenya?,Nairobi,Mombasa,Kisumu,Nakuru
geografi,Vilken stad är huvudstad i Uganda?,Kampala,Gulu,Lira,Jinja
geografi,Vad heter huvudstaden i Tanzania?,Dodoma,Dar es Salaam,Mwanza,Arusha
geografi,Vilken stad är huvudstad i Rwanda?,Kigali,Butare,Gitarama,Ruhengeri
geografi,Vad heter huvudstaden i Burundi?,Gitega,Bujumbura,Ngozi,Muyinga
geografi,Vilken stad är huvudstad i Demokratiska republiken Kongo?,Kinshasa,Lubumbashi,Mbuji-Mayi,Kisangani
geografi,Vad heter huvudstaden i Republiken Kongo?,Brazzaville,Pointe-Noire,Dolisie,Nkayi
geografi,Vilken stad är huvudstad i Kamerun?,Yaoundé,Douala,Garoua,Bamenda
geografi,Vad heter huvudstaden i Nigeria?,Abuja,Lagos,Kano,Ibadan
geografi,Vilken stad är huvudstad i Benin?,Porto-Novo,Cotonou,Parakou,Djougou
geografi,Vad heter huvudstaden i Togo?,Lomé,Sokodé,Kara,Atakpamé
geografi,Vilken stad är huvudstad i Ghana?,Accra,Kumasi,Tamale,Takoradi
geografi,Vad heter huvudstaden i Senegal?,Dakar,Thiès,Kaolack,Saint-Louis
geografi,Vilken stad är huvudstad i Mauretanien?,Nouakchott,Nouadhibou,Kaédi,Rosso
geografi,Vad heter huvudstaden i Namibia?,Windhoek,Walvis Bay,Swakopmund,Rundu
geografi,Vilken stad är huvudstad i Botswana?,Gaborone,Francistown,Molepolole,Maun
geografi,Vad heter huvudstaden i Zimbabwe?,Harare,Bulawayo,Chitungwiza,Mutare
geografi,Vilken stad är huvudstad i Zambia?,Lusaka,Ndola,Kitwe,Kabwe
geografi,Vad heter huvudstaden i Malawi?,Lilongwe,Blantyre,Mzuzu,Zomba
geografi,Vilken stad är huvudstad i Moçambique?,Maputo,Beira,Nampula,Matola
geografi,Vad heter huvudstaden i Swaziland?,Mbabane,Manzini,Lobamba,Siteki
geografi,Vilken stad är huvudstad i Lesotho?,Maseru,Teyateyaneng,Mafeteng,Hlotse
geografi,Vad heter huvudstaden i Sydafrika?,Kapstaden,Johannesburg,Pretoria,Durban
geografi,Vilken stad är huvudstad i Madagaskar?,Antananarivo,Toamasina,Antsirabe,Fianarantsoa
geografi,Vad heter huvudstaden i Australien?,Canberra,Sydney,Melbourne,Brisbane
geografi,Vilken stad är huvudstad i Nya Zeeland?,Wellington,Auckland,Christchurch,Hamilton
geografi,Vad heter huvudstaden i Tyskland?,Berlin,München,Hamburg,Köln
geografi,Vilken stad är huvudstad i Frankrike?,Paris,Marseille,Lyon,Toulouse
geografi,Vad heter huvudstaden i Storbritannien?,London,Birmingham,Manchester,Glasgow
geografi,Vilken stad är huvudstad i Italien?,Rom,Milano,Neapel,Turin
geografi,Vad heter huvudstaden i Spanien?,Madrid,Barcelona,Valencia,Sevilla
geografi,Vilken stad är huvudstad i Portugal?,Lissabon,Porto,Braga,Coimbra
geografi,Vad heter huvudstaden i Nederländerna?,Amsterdam,Rotterdam,Haag,Utrecht
geografi,Vilken stad är huvudstad i Belgien?,Bryssel,Antwerpen,Gent,Charleroi
geografi,Vad heter huvudstaden i Schweiz?,Bern,Zürich,Genève,Basel
geografi,Vilken stad är huvudstad i Österrike?,Wien,Graz,Linz,Salzburg
geografi,Vad heter huvudstaden i Polen?,Warszawa,Krakow,Łódź,Wrocław
geografi,Vilken stad är huvudstad i Tjeckien?,Prag,Brno,Ostrava,Plzen
geografi,Vad heter huvudstaden i Ungern?,Budapest,Debrecen,Szeged,Miskolc
geografi,Vilken stad är huvudstad i Rumänien?,Bukarest,Cluj-Napoca,Timișoara,Iași
geografi,Vad heter huvudstaden i Bulgarien?,Sofia,Plovdiv,Varna,Burgas
geografi,Vilken stad är huvudstad i Grekland?,Aten,Thessaloniki,Patras,Heraklion
geografi,Vad heter huvudstaden i Norge?,Oslo,Bergen,Trondheim,Stavanger
geografi,Vilken stad är huvudstad i Sverige?,Stockholm,Göteborg,Malmö,Uppsala
geografi,Vad heter huvudstaden i Danmark?,Köpenhamn,Århus,Odense,Aalborg
geografi,Vilken stad är huvudstad i Finland?,Helsingfors,Tampere,Turku,Oulu
geografi,Vad heter huvudstaden i Island?,Reykjavik,Akureyri,Keflavik,Hafnarfjörður
geografi,Vilken stad är huvudstad i Irland?,Dublin,Cork,Limerick,Galway
geografi,Vad heter huvudstaden i Ukraina?,Kyiv,Kharkiv,Odessa,Dnipro
geografi,Vilken stad är huvudstad i Somalia?,Mogadishu,Hargeisa,Bosaso,Kismayo
geografi,Vad heter huvudstaden i Angola?,Luanda,Huambo,Lobito,Benguela
geografi,Vilken stad är huvudstad i Moçambique?,Maputo,Beira,Nampula,Matola
