rymden,Var kommer de flesta meteorer från?,Asteroidbältet,Kuiperbältet,Oorts moln,Månen
rymden,Vad kallas en mycket ljus meteor?,Bolid,Fireball,Superbolid,Hyperbolid
rymden,Vilket är det största meteoritnedslagen på jorden?,Chicxulub,Vredefort,Sudbury,Tunguska
rymden,Vad orsakade dinosauriernas utdöende?,Asteroidnedslag,Vulkanaktivitet,Klimatförändring,Sjukdom
rymden,Hur stor var Chicxulub-asteroiden?,10-15 km,5-10 km,20-25 km,1-5 km
rymden,När skedde Chicxulub-nedslagen?,65 miljoner år sedan,100 miljoner år sedan,50 miljoner år sedan,200 miljoner år sedan
rymden,Vad kallas meteorskurar?,Perseiderna,Leoniderna,Geminiderna,Orioniderna
rymden,När inträffar Perseiderna?,Augusti,Juli,September,Oktober
rymden,Vad orsakar meteorskurar?,Kometbanor,Asteroidbanor,Solstormar,Mångravitation
rymden,Vilken komet orsakar Perseiderna?,Swift-Tuttle,Halley,Hale-Bopp,Encke
rymden,Vad kallas teleskop i rymden?,Rymdteleskop,Satellit teleskop,Orbital teleskop,Space scope
rymden,Vad heter det mest kända rymdteleskopet?,Hubble,James Webb,Spitzer,Kepler
rymden,Vilket år sköts Hubble upp?,1990,1989,1991,1988
rymden,På vilken höjd kretsar Hubble?,550 km,400 km,700 km,300 km
rymden,Vad kan Hubble se som markteleskop inte kan?,Utan atmosfärisk störning,Längre avstånd,Mer färger,Snabbare objekt
rymden,Vad heter Hubbles efterföljare?,James Webb,Nancy Grace Roman,WFIRST,Euclid
rymden,Var placeras James Webb-teleskopet?,L2 Lagrange-punkt,Månen,Mars,L1 punkt
rymden,Vad är speciellt med James Webb?,Infraröd observation,Större spegel,Billigare,Snabbare
rymden,Vad används radioteleskop för?,Att lyssna på radiovågor,Att se planeter,Att mäta avstånd,Att hitta liv
rymden,Var ligger världens största radioteleskop?,Kina (FAST),Puerto Rico (Arecibo),Australien (Parkes),USA (VLA)
rymden,Vad kallas meddelandet som skickades från Arecibo?,Arecibo-meddelandet,SETI-signal,Drake-ekvationen,Wow-signal
rymden,Vad söker SETI efter?,Utomjordiskt liv,Exoplaneter,Svarta hål,Gravitationsvågor
rymden,Vad står SETI för?,Search for Extraterrestrial Intelligence,Space Exploration Technology Institute,Stellar Evolution Theory Investigation,Solar Energy Technology Initiative
rymden,Vad kallas den ekvation som uppskattar antal civilisationer?,Drake-ekvationen,Fermi-paradoxen,SETI-formeln,Green Bank-ekvationen
rymden,Vem skapade Drake-ekvationen?,Frank Drake,Carl Sagan,Jill Tarter,Seth Shostak
rymden,Vad kallas paradoxen om varför vi inte hittat liv?,Fermi-paradoxen,Drake-paradoxen,SETI-paradoxen,Rare Earth-hypotesen
rymden,Vad heter den första interstellära objektet vi observerat?,Oumuamua,Borisov,2I/Borisov,1I/2017 U1
rymden,Vilket år upptäcktes Oumuamua?,2017,2016,2018,2015
rymden,Vad var konstigt med Oumuamua?,Accelererade utan förklaring,Var mycket stor,Hade ovanlig färg,Roterade snabbt
rymden,Varifrån kom troligen Oumuamua?,Annat stjärnsystem,Oorts moln,Kuiperbältet,Asteroidbältet
rymden,Vad mäter gravitationsvågor?,LIGO,Hubble,Kepler,Chandra
rymden,Vad står LIGO för?,Laser Interferometer Gravitational-Wave Observatory,Large Interferometric Gravitational Observatory,Light Interference Gravity Observatory,Laser Integrated Gravity Observatory
rymden,Vad orsakar gravitationsvågor?,Accelererande massor,Ljusets hastighet,Magnetfält,Plasmastormar
rymden,Vilket år upptäcktes första gravitationsvågen?,2015,2014,2016,2013
rymden,Vad kollapsade för att skapa första detekterade gravitationsvågen?,Två svarta hål,Två neutronstjärnor,En supernova,En gammaexplosion
rymden,Vem förutspådde gravitationsvågor?,Albert Einstein,Isaac Newton,Stephen Hawking,Carl Sagan
rymden,Vilket år förutspåddes gravitationsvågor?,1916,1915,1917,1920
rymden,Vad kallas teorin som beskriver gravitation som krökt rymdtid?,Allmän relativitetsteori,Speciell relativitetsteori,Kvantteori,Strängteori
rymden,Vad händer med tiden i stark gravitation?,Går långsammare,Går snabbare,Stannar,Går baklänges
rymden,Vad kallas effekten när ljus böjs av gravitation?,Gravitationslins,Röd förskjutning,Doppler effekt,Refraktion
rymden,Vad kan användas som gravitationslins?,Galaxer,Stjärnor,Planeter,Alla ovan
rymden,Vad kan man upptäcka med gravitationslins?,Exoplaneter,Mörk materia,Fjärran galaxer,Alla ovan
rymden,Vad kallas förskjutningen av ljus från avlägsna objekt?,Röd förskjutning,Blå förskjutning,Doppler förskjutning,Gravitationsförskjutning
rymden,Vad orsakar röd förskjutning?,Universums expansion,Gravitationen,Magnetfält,Atmosfär
rymden,Vem upptäckte universums expansion?,Edwin Hubble,Albert Einstein,Georges Lemaître,Vesto Slipher
rymden,Vad kallas konstanten som beskriver expansionshastigheten?,Hubbles konstant,Einsteins konstant,Kosmologiska konstanten,Plancks konstant
rymden,Vad mäts Hubbles konstant i?,km/s per Megaparsec,m/s per ljusår,km/h per parsec,m/s per AU
rymden,Vad kallas den bakgrundsstrålning som genomsyrar universum?,Kosmisk mikrovågsbakgrund,Gammastrålning,Röntgenstrålning,Infraröd strålning
rymden,När bildades den kosmiska mikrovågsbakgrunden?,380000 år efter Big Bang,1 miljon år efter Big Bang,100000 år efter Big Bang,1 miljard år efter Big Bang
rymden,Vad heter satelliten som kartlagt bakgrundsstrålningen?,Planck,WMAP,COBE,Spitzer
rymden,Vad visar variationerna i bakgrundsstrålningen?,Tidiga universums struktur,Galaxbildning,Stjärnbildning,Planetbildning
rymden,Vad kallas teorin om universums snabba expansion?,Inflation,Big Bang,Steady State,Cyklik expansion
rymden,Vem föreslog inflationsteorin?,Alan Guth,Stephen Hawking,Carl Sagan,Neil Tyson
rymden,Vad löser inflationsteorin?,Horisont och flathetsproblem,Mörka materians problem,Mörka energins problem,Monopolproblem
rymden,Vad kallas partiklar som ännu inte upptäckts?,Mörk materia,Neutrinos,Axioner,WIMPs
rymden,Hur mycket av universum består av normal materia?,5%,25%,50%,75%
rymden,Vad utgör resten av universum?,Mörk materia och mörk energi,Neutrinos,Strålning,Vakuumenergi
rymden,Vad kallas hypotesen om multiversum?,Många världar,Parallella universum,Eternell inflation,Bubbeluniversum
rymden,Vad säger strängteorin?,Fundamentala partiklar är strängar,Allting är förbundet,Tiden är en illusion,Universum har 11 dimensioner
rymden,Hur många dimensioner föreslår strängteori?,11,10,4,26
rymden,Vad kallas teorin som försöker ena alla krafter?,Allt förenande teori,Kvantgravitation,Supersträngar,M-teori
rymden,Vilka fyra fundamentala krafter finns?,Stark svag elektromagnetisk gravitation,Stark svag elektrostatisk magnetisk,Centripetal centrifugal nukleär kemisk,Kinetisk potentiell elektrisk magnetisk
rymden,Vad håller atomkärnor ihop?,Stark kärnkraft,Elektromagnetisk kraft,Gravitation,Svag kärnkraft
rymden,Vad orsakar radioaktivt sönderfall?,Svag kärnkraft,Stark kärnkraft,Elektromagnetisk,Gravitation
rymden,Vad kallas det minsta mätbara avståndet?,Planck längd,Angström,Nanometer,Femtometer
rymden,Vad kallas den kortaste mätbara tiden?,Planck tid,Nanosekund,Femtosekund,Attosekund
rymden,Vem var Max Planck?,Tysk fysiker,Fransk astronom,Engelsk matematiker,Amerikansk forskare
rymden,Vad kallas kvantmekanikens osäkerhetsprincip?,Heisenbergs osäkerhetsprincip,Plancks konstant,Schrödingers ekvation,Paulis uteslutningsprincip
rymden,Vad säger osäkerhetsprincipen?,Position och momentum kan inte mätas samtidigt,Energi bevaras,Massa omvandlas till energi,Tid är relativ
rymden,Vad kallas fenomenet kvantintrassling?,Spooky action at distance,Superposition,Kollaps,Tunneling
rymden,Vad kan kvantintrassling användas till?,Kvantdatorer,Teleportation,Kommunikation,Alla ovan
rymden,Vad är Schrödingers katt?,Tankeexperiment,Verklig katt,Matematisk ekvation,Fysiskt fenomen
rymden,Vad illustrerar Schrödingers katt?,Superposition,Osäkerhet,Intrassling,Kollaps
rymden,Vad kallas tolkningen av kvantmekanik?,Köpenhamn tolkning,Stockholm tolkning,Wien tolkning,Berlin tolkning
rymden,Vem utvecklade kvantmekaniken?,Heisenberg Schrödinger Bohr,Einstein Newton Galilei,Maxwell Faraday Tesla,Planck Curie Rutherford
rymden,Vad används partikelhastighetsgivare till?,Att studera fundamentala partiklar,Att skapa energi,Att kommunicera,Att resa snabbare
rymden,Vad heter världens största partikelaccelerator?,Large Hadron Collider,Tevatron,RHIC,KEK
rymden,Var ligger LHC?,CERN Schweiz,Fermilab USA,KEK Japan,DESY Tyskland
rymden,Vad upptäcktes vid LHC 2012?,Higgs boson,Graviton,Supersymmetriska partiklar,Extra dimensioner
rymden,Vad kallas Higgs boson informellt?,Guds partikel,Universumpartikeln,Masspartikeln,Kraftpartikeln
rymden,Vad ger Higgs fältet partiklar?,Massa,Laddning,Spin,Energi
rymden,Vem förutspådde Higgs boson?,Peter Higgs,Stephen Hawking,Albert Einstein,Niels Bohr
rymden,Vad studeras vid CERN?,Partikelfysik,Astrofysik,Kosmologi,Alla ovan
rymden,Vad står CERN för?,Europeiska kärnforskningsorganisationen,Central European Research Network,Committee for European Research in Nuclear physics,Conseil Européen pour la Recherche Nucléaire
rymden,Vilket år grundades CERN?,1954,1950,1960,1945
rymden,Vad uppfanns vid CERN?,World Wide Web,Internet,Email,USB
rymden,Vem uppfann webben?,Tim Berners-Lee,Al Gore,Vint Cerf,Robert Kahn
rymden,Vad kallas antimateria motsvarigheten till elektron?,Positron,Antiproton,Antineutron,Antifotón
rymden,Vad händer när materia och antimateria möts?,Annihilation,Fusion,Fission,Katalys
rymden,Vad används antimateria till?,PET-scanning,Rymdresor,Vapen,Energiproduktion
rymden,Var produceras antimateria naturligt?,Kosmisk strålning,Solen,Jorden,Månen
rymden,Vad kostar att producera antimateria?,Miljarder dollar per gram,Miljoner per gram,Tusentals per gram,Hundratals per gram
rymden,Vilken rymdorganisation skickade människor till månen?,NASA,ESA,Roscosmos,JAXA
rymden,Vad står NASA för?,National Aeronautics and Space Administration,North American Space Agency,National Aerospace and Satellite Administration,Naval Aeronautics and Space Authority
rymden,Vilket år grundades NASA?,1958,1955,1960,1950
rymden,Vad heter NASA:s nuvarande månprogram?,Artemis,Apollo,Orion,Constellation
rymden,Vilken raket ska användas för Artemis?,Space Launch System,Falcon Heavy,Delta IV,Atlas V
rymden,När planeras nästa månlandning?,2026,2024,2028,2030
rymden,Vad heter den europeiska rymdorganisationen?,ESA,EUMETSAT,ESOC,ESRIN
rymden,Vad står ESA för?,European Space Agency,European Satellite Authority,European Space Association,European Scientific Agency
rymden,Vilket år grundades ESA?,1975,1970,1980,1965
rymden,Vad heter ESA:s rymdteleskop?,Gaia,Hubble,James Webb,Kepler
rymden,Vad kartlägger Gaia?,Stjärnor i Vintergatan,Exoplaneter,Galaxer,Svarta hål
rymden,Vad heter den ryska rymdorganisationen?,Roscosmos,RKA,NPO,RSC
rymden,Vad heter den japanska rymdorganisationen?,JAXA,NASDA,ISAS,STA
rymden,Vad heter den kinesiska rymdorganisationen?,CNSA,CASC,CASIC,CAS
rymden,Vad heter den indiska rymdorganisationen?,ISRO,DRDO,DAE,BARC
rymden,Vilket land har skickat flest människor till rymden?,USA,Ryssland,Kina,Europa
rymden,Hur många människor har varit på månen?,12,6,18,24
rymden,Vilken Apollo-mission landade först på månen?,Apollo 11,Apollo 10,Apollo 12,Apollo 9
rymden,Vad hette månlandningsmodulerna?,Lunar Module,Command Module,Service Module,Lunar Rover
rymden,Vad lämnades kvar på månen?,Utrustning och flaggor,Bara flaggor,Ingenting,Bara utrustning
rymden,Kan man se månlandningsplatserna från jorden?,Nej,Ja med teleskop,Ja med blotta ögat,Ja med kikare
rymden,Vad heter den bil som kördes på månen?,Lunar Rover,Moon Buggy,Lunar Vehicle,Moon Car
rymden,Hur snabbt körde Lunar Rover?,18 km/h,30 km/h,10 km/h,25 km/h
rymden,Hur mycket vägde månstenar som togs hem?,382 kg,200 kg,500 kg,100 kg
rymden,Vad består månstenar av?,Basalt och anorthosit,Granit och marmor,Sandsten och kalksten,Kvarts och fältspat
rymden,Vad visar månstenarna om månens ålder?,4.5 miljarder år,3 miljarder år,6 miljarder år,2 miljarder år
rymden,Finns det vatten på månen?,Ja i form av is,Nej,Ja i form av ånga,Ja flytande
rymden,Var finns is på månen?,Vid polerna,På framsidan,På baksidan,Överallt
rymden,Vad kallas månens baksida?,Far side,Dark side,Hidden side,Shadow side
rymden,Ser vi alltid samma sida av månen?,Ja,Nej,Bara ibland,Bara på natten
rymden,Vad kallas detta fenomen?,Tidal locking,Orbital resonance,Gravitational coupling,Synchronous rotation
rymden,Hur påverkar månen jorden?,Tidvatten,Jordens rotation,Klimat,Alla ovan
rymden,Vad orsakar tidvatten?,Månens gravitation,Solens gravitation,Jordens rotation,Jordaxelns lutning
rymden,Hur ofta inträffar högvatten?,Två gånger per dag,En gång per dag,En gång per vecka,En gång per månad
rymden,Vad kallas det när solen månen och jorden står i linje?,Syzygi,Konjunktion,Opposition,Ockultation
rymden,Vad skapas då gravitationskrafterna förstärks?,Spring tide,Neap tide,High tide,Low tide
rymden,Vad kallas det när månen är i första eller tredje kvarteret?,Neap tide,Spring tide,High tide,Low tide
rymden,Hur påverkas jordens rotation av månen?,Bromsar ner,Snabbar upp,Ingen påverkan,Varierar
rymden,Hur lång var en dag när jorden var ung?,18 timmar,12 timmar,30 timmar,6 timmar
rymden,Rör sig månen närmare eller längre från jorden?,Längre bort,Närmare,Ingen förändring,Varierar
rymden,Hur snabbt rör sig månen från jorden?,3.8 cm per år,1 cm per år,10 cm per år,1 m per år
rymden,Vad kommer att hända med månen så småningom?,Blir en planet,Försvinner från jordbannan,Kraschar i jorden,Stannar i position
rymden,Hur bildades månen enligt bästa teorin?,Jättekollision,Infångning,Akkretion,Fission
rymden,Vad träffade jorden för att skapa månen?,Mars-stor planet,Asteroid,Komet,Annan måne
rymden,Vad hette denna hypotetiska planet?,Theia,Orpheus,Vulcan,Phaeton
rymden,När skedde denna kollision?,4.5 miljarder år sedan,3.8 miljarder år sedan,5.5 miljarder år sedan,2 miljarder år sedan
rymden,Vad bevisar månens sammansättning?,Gemensamt ursprung med jorden,Infångning,Annat ursprung,Konstgjord bildning
rymden,Varför har månen ingen atmosfär?,För svag gravitation,För varm,För kall,För liten
rymden,Vilken temperatur råder på månen på dagen?,127°C,100°C,200°C,50°C
rymden,Vilken temperatur råder på månen på natten?,-173°C,-100°C,-200°C,-50°C
rymden,Hur lång är en måndag?,29.5 jordagar,24 timmar,14 jordagar,7 jordagar
rymden,Vad kallas måncykeln från nymåne till nymåne?,Synodisk månad,Siderisk månad,Tropisk månad,Anomalistisk månad
rymden,Hur lång är månen omloppstid runt jorden?,27.3 dagar,29.5 dagar,24 timmar,365 dagar
rymden,Vad kallas denna period?,Siderisk månad,Synodisk månad,Tropisk månad,Anomalistisk månad
rymden,Varför är dessa perioder olika?,Jordens rörelse runt solen,Månens elliptiska bana,Atmosfärstörningar,Gravitationsstörningar
rymden,Vad kallas månens närmaste punkt till jorden?,Perigeum,Apogeum,Periapsis,Apoapsis
rymden,Vad kallas månens fjärmaste punkt?,Apogeum,Perigeum,Apoapsis,Periapsis
rymden,Vad händer när månen är i perigeum?,Ser större ut,Ser mindre ut,Ingen skillnad,Blir röd
rymden,Vad kallas en stor fullmåne?,Supermoon,Hypermoon,Gigamoon,Megamoon
