Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
mode,Vilket material används traditionellt för tweed?,Ull,Linne,Bomull,Siden
mode,Vad var huvudinspiration i Versaces design på 1980-talet?,Barock,Minimalism,Gotik,Futurism
mode,Vem är skaparen bakom märket Off-White?,Virgil Abloh,Raf Simons,Hedi Slimane,Alexander Wang
mode,Vem grundade modehuset Givenchy?,Hubert de Givenchy,Pierre Cardin,Balmain,Jean Patou
mode,Vad heter Italiens äldsta modehus?,Gucci,Prada,Fendi,Ferragamo
mode,Från vilken stad kommer modehuset Lanvin?,Paris,Lyon,Milano,London
mode,Vem är känd för punkmode i Storbritannien?,Vivienne Westwood,Mary Quant,Jil Sander,Alexander McQueen
mode,Vem introducerade först prêt-à-porter kollektioner?,Pierre Cardin,Coco Chanel,Christian Dior,Giorgio Armani
mode,Vad kallas den japanska vävtekniken för indigofärgat tyg?,Kasuri,Shibori,Sashiko,Ikat
mode,Vad kallas lång sidensjal som ofta burits med smoking?,Scarf,Stola,Pashmina,Bandana
mode,Vem designade Lady Gagas köttklänning?,Franc Fernandez,Alexander McQueen,Nicolas Ghesquière,Marc Jacobs
mode,Vem var chefdesigner på Balmain från 2011?,Olivier Rousteing,Riccardo Tisci,Alexander Wang,Hedi Slimane
mode,"Vem myntade begreppet ""anti-fashion""?",Rei Kawakubo,Yamamoto,Westwood,Gaultier
mode,Vem är känd för extravaganta scenkostymer för artister som Beyoncé?,Thierry Mugler,Tom Ford,Riccardo Tisci,Valentino
mode,I vilken stad verkar Comme des Garçons?,Tokyo,Kyoto,Osaka,Yokohama
mode,Från vilket land kommer Marimekko?,Finland,Sverige,Norge,Danmark
mode,Vem designade safarijackan som blev ikonisk?,Yves Saint Laurent,Christian Dior,Ralph Lauren,Issey Miyake
mode,Vem skapade jeansmärket Diesel?,Renzo Rosso,Calvin Klein,Tomm Hilfiger,Domenico Dolce
mode,Vem förknippas med minimalismen i belgisk mode?,Jil Sander,Dries Van Noten,Margiela,Hussein Chalayan
mode,Vad symboliserar färgen svart i modehistorien ofta?,Elegans,Sorg,Lycka,Överflöd
mode,Vem gjorde sneakers populära på catwalken?,Karl Lagerfeld,Virgil Abloh,Raf Simons,Yohji Yamamoto
mode,Vem var chefsdesigner på Celine 2008–2017?,Phoebe Philo,Hedi Slimane,Tom Ford,Stella McCartney
mode,Vilka kläder gjorde Levi Strauss först berömda för?,Jeans,Jackor,Skjortor,Hattar
mode,I vilket land grundades Zara?,Spanien,Italien,USA,Frankrike
mode,Vem skapade parfymen J'adore?,Dior,Chanel,Lancome,Yves Saint Laurent
mode,Från vilket land kommer designern Dries Van Noten?,Belgien,Holland,Frankrike,Tyskland
mode,Vad heter det kända Parisdistriktet för modehus?,Avenue Montaigne,Fifth Avenue,Bond Street,Via Montenapoleone
mode,Vem skapade klädmärket Supreme?,James Jebbia,Virgil Abloh,Tommy Hilfiger,Karl Kani
mode,Vilken väska från Hermès är döpt efter Jane Birkin?,Birkin,Kelly,Constance,Evelyne
mode,Vem lanserade unisex-parfymen CK One?,Calvin Klein,Givenchy,Hermès,Chanel
mode,I vilket land är märket COS baserat?,Sverige,Spanien,Italien,Frankrike
mode,Vad kallas konstfull brodyr från Indien?,Zardozi,Chikan,Kutch,Kantha
mode,Vad heter modeveckan i Köpenhamn?,Copenhagen Fashion Week,Scandiweek,Oslo Runway,Nordic Week
mode,Vem lanserade loggan med dubbel F för sitt märke?,Karl Lagerfeld,Valentino,Gaultier,McQueen
mode,Vad var Jeanne Lanvin känd för att designa åt barn?,Lyxkläder,Skor,Smycken,Kappor
mode,Vem gjorde trenchcoaten känd under första världskriget?,Burberry,Hermès,Armani,Balenciaga
mode,Vem anses ”modefotografins fader”?,Richard Avedon,Irving Penn,Helmut Newton,Mario Testino
mode,Vad symboliserar färgen vit ofta i mode?,Renhet,Makt,Mystik,Oro
mode,Vem gjorde streetwear till lyxmode?,Virgil Abloh,Tom Ford,Riccardo Tisci,Jean Paul Gaultier
mode,Vem blev chefdesigner för Bottega Veneta 2018?,Daniel Lee,Demna Gvasalia,Olivier Rousteing,Kim Jones
mode,I vilket land föddes Elsa Schiaparelli?,Italien,Frankrike,Österrike,Schweiz
mode,Vad heter den franska modetidningen som startade 1920?,Vogue Paris,Elle,Harper’s Bazaar,L’Officiel
mode,Vem introducerade safety-pins i couture?,Versace,Westwood,Prada,Gaultier
mode,Vem grundade modehuset Valentino?,Valentino Garavani,Giorgio Armani,Pierpaolo Piccioli,Roberto Cavalli
mode,Vilken accessoar är Jackie O främst förknippad med?,Solglasögon,Pärlor,Handväskor,Hattar
mode,"Vem designade ""bumster""-byxor?",Alexander McQueen,Hedi Slimane,Riccardo Tisci,Jean Paul Gaultier
mode,Vad kallas japanska kimonos i modern streetwear?,Yukata,Kappa,Nagajuban,Jinbei
mode,Vem designade Michelle Obamas vita klänning på installationsbalen 2009?,Jason Wu,Oscar de la Renta,Carolina Herrera,Marc Jacobs
mode,Vem var chefsdesigner för Dior före Maria Grazia Chiuri?,Raf Simons,John Galliano,Karl Lagerfeld,Nicolas Ghesquière
mode,Vad symboliserar paisleymönstret historiskt?,Liv och evighet,Styrka,Rikedom,Olycka
mode,Vilket material används ofta i haute couture-brudklänningar?,Siden,Linne,Bomull,Kashmir
mode,Vem designade Björks svanklänning?,Marjan Pejoski,Jean Paul Gaultier,Valentino,John Galliano
mode,Från vilket land kommer märket Ganni?,Danmark,Norge,Sverige,Tyskland
mode,Vilket decennium introducerade power suits för kvinnor?,1980-talet,1960-talet,1970-talet,1990-talet
mode,Vad betyder haute couture direkt översatt?,Hög sömnad,Fin mode,Stor dräkt,Lyxsömnad
mode,Vem introducerade logowlerhoodies till lyxmode?,Balenciaga,Gucci,Louis Vuitton,Givenchy
mode,Vilket material används traditionellt i sjalar från Kashmir?,Pashmina,Siden,Linne,Ull
mode,Vem är Donatella Versaces bror?,Gianni Versace,Franco Versace,Stefano Versace,Fabrizio Versace
mode,I vilket land verkar märket Moncler?,Frankrike,Schweiz,Italien,Tyskland
mode,Vem designade korsettdräkter i filmen Moulin Rouge?,Catherine Martin,Thierry Mugler,Jean Paul Gaultier,Alexander McQueen
mode,Vilken modetidning är äldst i tryck?,Harper’s Bazaar,Vogue,Elle,L’Officiel
mode,"Vem utvecklade konceptet ""deconstructed fashion""?",Martin Margiela,Yohji Yamamoto,Comme des Garçons,Hussein Chalayan
mode,Vilken designer blev känd för sina metallklänningar på 1960-talet?,Paco Rabanne,Cardin,Mary Quant,Halston
mode,Vad heter det italienska skomärket med röda, vita och gröna ränder?,Gucci,Ferragamo,Prada
mode,Vem gjorde kepsen till en lyxaccessoar?,Balenciaga,Hermès,Gucci,Lanvin
mode,Vem introducerade latex i couture?,Thierry Mugler,Vivienne Westwood,Jean Paul Gaultier,Alexander McQueen
mode,Vem är känd för djurtryck och glamour?,Roberto Cavalli,Tom Ford,Galliano,Versace
mode,Vad heter Japans största denimstad?,Okayama,Tokyo,Osaka,Kobe
mode,Vilken färg förknippas starkast med Valentino?,Röd,Blå,Guld,Lila
mode,Från vilket land kommer märket Eytys?,Sverige,Norge,Frankrike,England
mode,Vem introducerade unisex-doften Obsession?,Calvin Klein,Ralph Lauren,Prada,Lacoste
mode,"Vem är känd som ""punkens drottning""?",Vivienne Westwood,Mary Quant,Iris Apfel,Elsa Schiaparelli
mode,Vilka skor populariserade Manolo Blahnik på 90-talet?,Stilettklackar,Ballerinor,Loafers,Sneakers
mode,Vem grundade modehuset Loewe?,Enrique Loewe,Ferruccio Balbi,Lucio Fontana,Juan Miro
mode,Vad heter den klassiska Chanelväskan?,2.55,Kelly,Birkin,Saddle
mode,Vem populariserade axelvaddar?,Claude Montana,Pierre Cardin,Yamamoto,Valentino
mode,Vad heter berömt modevaruhus i Paris?,Galeries Lafayette,Selfridges,Harrods,KaDeWe
mode,Varifrån kommer Christian Louboutin?,Frankrike,Italien,Spanien,Belgien
mode,Vem gjorde transparens populär i couture?,Givenchy,Dior,McQueen,Valentino
mode,Vilket årtionde förknippas med flapperkläder?,1920-talet,1930-talet,1950-talet,1890-talet
mode,Vilket material dominerar i Levi's 501?,Denim,Linne,Bomullscanvas,Läder
mode,I vilket land föddes Sonia Rykiel?,Frankrike,Rumänien,Spanien,Italien
mode,"Vem förknippas starkt med ""smoking för kvinnor""?",Yves Saint Laurent,Chanel,Lagerfeld,Armani
mode,Vad heter den klassiska väskserien från Gucci uppkallad efter 60-talsikon?,Jackie,Birkin,Kelly,Caroline
mode,Vem gjorde t-shirt med tryck allmänt accepterad i mode?,Katharine Hamnett,Westwood,Diesel,Hilfiger
mode,Vad är Moschino främst kända för?,Humoristisk design,Minimalism,Punk,Gotik
mode,Vem gjorde den ikoniska Bullet Bra?,Jean Paul Gaultier,Thierry Mugler,Westwood,Donna Karan
mode,Vad kallas tunna skira tyger som chiffon och organza?,Transparenta,Lätta,Skira,Silkiga
mode,Vem förknippas starkast med fuskpäls?,Stella McCartney,McQueen,Gaultier,Versace
mode,Vilken modedesigner samarbetade med Adidas på 2000-talet?,Yohji Yamamoto,Prada,Louboutin,Valentino
mode,"Vem förknippas med ""logomania"" på 90-talet?",Louis Vuitton,Gucci,Versace,Dior
mode,Vad kallades Coco Chanels favoritblomma?,Kameliablomma,Ros,Lilja,Pion
mode,Vilket modehus skapade parfymen Shalimar?,Guerlain,Lanvin,Loewe,Cartier
mode,"Vem introducerade ""athleisure"" i lyxmode?",Alexander Wang,Virgil Abloh,Karl Lagerfeld,Hedi Slimane
mode,Vem var Karl Lagerfeld kreativ chef för på 1980-talet?,Chanel,Balmain,Dior,YSL
mode,Vilken designer skapade The Wrap Dress?,Diane von Fürstenberg,Donna Karan,Carolina Herrera,Lanvin
mode,Vilken färg associeras starkast med Tiffany & Co?,Turkos,Rosa,Blå,Lila
mode,Vem gjorde skateboardkultur till mode?,Supreme,Off-White,Palace,Bape
mode,Vilket material används ofta i haute couture skull-korsetter?,Metall,Bomull,Läder,Plast
mode,Vem förknippas med conceptual fashion?,Hussein Chalayan,Rick Owens,McQueen,Gaultier
mode,Vem designade “safety pin dress” buren av Elizabeth Hurley?,Versace,McQueen,Mugler,Gaultier
mode,Vem var chefdesigner för Dior efter Yves Saint Laurent 1960?,Marc Bohan,John Galliano,Gianfranco Ferré,Alexander McQueen
mode,Vilken teknik är Batik?,Vaxfärgning,Vävning,Brodyr,Färgtryck
mode,Vem populariserade streetmode i Paris på 80-talet?,Jean Paul Gaultier,Thierry Mugler,Versace,Chanel
mode,Vad heter modeveckan i New York?,New York Fashion Week,Met Gala,Style Week,Soho Moda
mode,Vem skapade Balmain Army?,Olivier Rousteing,Karl Lagerfeld,Tom Ford,Demna Gvasalia
mode,"Vem gjorde den ikoniska ""egg dress""?",Iris van Herpen,McQueen,Rei Kawakubo,Galliano
mode,Vem förknippas med rå denim?,Nudie Jeans,Diesel,Levi's,Wrangler
mode,Vem tillverkade Lady D väskan?,Dior,Lanvin,Loewe,Gucci
mode,Vad heter H&Ms exklusiva designersamarbete?,H&M Collaboration,H&M Limited,H&M Studio,H&M Couture
mode,Vilken modedesigner är känd för avskalad minimalism från Tyskland?,Jil Sander,Wolfgang Joop,Karl Lagerfeld,Hugo Boss
mode,Vem designade filmkostymer för Breakfast at Tiffany’s?,Givenchy,Valentino,Chanel,Balmain
mode,Vad kallas ett plagg som bara används en gång på visning?,Showpiece,Sample,Edit,Stagewear
mode,"Vem gjorde ""shocking pink"" berömt?",Elsa Schiaparelli,Coco Chanel,Iris Apfel,Carolina Herrera
mode,Vem skapade märket Maison Margiela?,Martin Margiela,Ann Demeulemeester,Haider Ackermann,Dries van Noten
mode,Vilket märke har loggan med krokodilen?,Lacoste,Fred Perry,Tommy Hilfiger,Nautica
mode,Vem skapade parfymen Opium?,Yves Saint Laurent,Dior,Lancome,Givenchy
mode,Vad heter Louis Vuittons ikoniska resväskor?,Keepall,Speedy,Birkin,Paddington
mode,Vem var chefdesigner för Balenciaga innan Demna?,Alexander Wang,Nicolas Ghesquière,McQueen,Olivier Rousteing
mode,Vem gjorde denimlyx på 2000-talet?,Diesel,True Religion,Wrangler,Gap
mode,Vilket land kommer smyckesmärket Georg Jensen från?,Danmark,Sverige,Norge,Tyskland
mode,Vilken modedesigner samarbetade med IKEA?,Virgil Abloh,Tom Dixon,Hella Jongerius,Nendo
mode,Vad var Dior Homme känt för under Hedi Slimane?,Smal silhuett,Neonfärger,Gotiska tryck,Oversize
mode,Vem skapade märket Jacquemus?,Simon Porte Jacquemus,Nicolas Ghesquière,Olivier Theyskens,Isabel Marant
mode,"Vem förknippas med pälskappan ""leopard coat""?",Christian Dior,Givenchy,Gucci,Balenciaga
mode,Vem skapade parfymen Angel?,Thierry Mugler,Jean Paul Gaultier,Yves Saint Laurent,Chanel
mode,Vilka skor gjorde Converse kända?,Chuck Taylor,Stan Smith,Air Jordan,Superga
mode,Vilken väska blev förknippad med Sex and the City?,Fendi Baguette,Prada Nylon,Gucci Jackie,Louis Vuitton Speedy
mode,Vad betyder prêt-à-porter?,Färdigsytt,Couture,För exklusivt,Bröllopsplagg
mode,Vem skapade smyckeslinjen Love Bracelet?,Cartier,Chanel,Bulgari,Tiffany & Co
mode,Från vilket land kommer Comme des Garçons?,Japan,Kina,Korea,Taiwan
mode,Vem skapade parfymen Classique?,Jean Paul Gaultier,Prada,Dior,Lancome
mode,Vad kallas en scarf som används runt huvudet?,Hijab,Bandana,Turban,Pashmina
mode,Vem skapade ikoniska klänningar med fjädrar?,Charles James,McQueen,Gaultier,Valentino
mode,Vem lanserade märkets logotyp med två hästhuvuden?,Etro,Hermès,Valentino,Fendi
mode,Vem blev kreativ chef för Burberry 2018?,Riccardo Tisci,Christopher Bailey,Daniel Lee,John Galliano
mode,Vems signaturmönster är monogram canvas?,Louis Vuitton,Gucci,Fendi,Hermès
mode,Vem grundade modehuset Alexander McQueen?,Alexander McQueen,Thomas Tait,John Galliano,Nicholas Kirkwood
mode,Vad symboliserar Chanel’s kameliablomma?,Renhet,Kärlek,Rikedom,Sorg
mode,Vem är känd för futuristiska 3D-klänningar?,Iris van Herpen,Demna Gvasalia,Hussein Chalayan,Rei Kawakubo
mode,Vilket år introducerade Dior parfymen Miss Dior?,1947,1950,1956,1963
mode,Från vilket land kommer designern Ann Demeulemeester?,Belgien,Nederländerna,Frankrike,Italien
mode,Vad heter Karl Lagerfelds katt som blev ikonisk?,Choupette,Felix,Luna,Bijou
mode,"Vem skapade ""Aran sweater""-trenden?",Ireland Designers,McQueen,Gucci,Stella McCartney
mode,Vad kallas brodyr från Mexiko med blommor?,Otomi,Aztec,Mayalace,Floratec
mode,Vem förknippas med pyjamassetten som kvällsplagg?,Coco Chanel,Elsa Schiaparelli,Zandra Rhodes,Valentino
mode,Vem designade bröllopsklänning för Meghan Markle?,Clare Waight Keller,Sarah Burton,Stella McCartney,Donatella Versace
mode,Från vilket land kommer märket Camper?,Spanien,Portugal,Italien,Frankrike
mode,"Vem skapade väskan ""Saddle Bag""?",Dior,Balmain,Chanel,Fendi
mode,I vilken stad verkar märket Acne Studios främst?,Stockholm,Köpenhamn,Oslo,Helsingfors
mode,Vem gjorde “destroyed jeans” till högmode?,Kanye West,Diesel,Levi's,Wrangler
mode,Vad är Fjällräven Kånken?,Ryggsäck,Sportjacka,Hatt,Sneaker
mode,Vem kallas “modevärldens enfant terrible”?,Jean Paul Gaultier,Alexander McQueen,Thierry Mugler,Hedi Slimane
mode,Vem förknippas med skate- och surfmode?,Stüssy,Bape,Palace,Off-White
mode,Vad symboliserar Scottish tartan i modehistorien?,Klanidentitet,Religion,Modernism,Krig
mode,Vem gjorde slipsen smalare på 1960-talet?,Hedi Slimane,Pierre Cardin,Armani,Calvin Klein
mode,Vem är känd som minimalismens mästare i Japan?,Yohji Yamamoto,Issey Miyake,Rei Kawakubo,Hanae Mori
mode,Vem gjorde Adidas Superstar populära i mode?,Run DMC,Kanye West,Virgil Abloh,Pharrell
mode,I vilket land grundades modehuset Balmain?,Frankrike,Italien,Spanien,Belgien
mode,Vem skapade Capucines-väskan?,Louis Vuitton,Fendi,Gucci,Dior
mode,Vad kallas tekniken där man färgar med klämmor och vikningar?,Shibori,Batik,Kasuri,Sashiko
mode,Vem är Stella McCartneys kända förälder?,Paul McCartney,David Bowie,George Harrison,Freddie Mercury
mode,Vad heter skandinaviska modemärket med färgglada tryck?,Marimekko,Ganni,Acne,Filippa K
mode,Vem designade Oscarsklänningen med svanar för Björk?,Marjan Pejoski,Alexander McQueen,Jean Paul Gaultier,Iris van Herpen
mode,Vem skapade ready-to-wear för män i Italien först?,Giorgio Armani,Prada,Ferragamo,Cavalli
mode,Vilket land kommer märket Totême från?,Sverige,Norge,Danmark,Tyskland
mode,Vad betyder prêt-à-porter?,Färdigsydd,Designerplagg,Couture,Unika
mode,Vem förknippas med gotisk estetik i mode?,Rick Owens,Gareth Pugh,Raf Simons,Yamamoto
mode,Vem designade Alexander McQueens bröllopsklänning för Kate Middleton?,Sarah Burton,Christopher Kane,Victoria Beckham,Clare Waight Keller
mode,Vem förknippas med skjortor i Hawaiimönster?,Prada,Dolce & Gabbana,Lacoste,Versace
mode,Vem skapade Nike Air Jordan i samarbete?,Tinker Hatfield,Virgil Abloh,Riccardo Tisci,Tom Sachs
mode,Vilket årtionde blev unisexmode starkt?,1970-talet,1990-talet,1950-talet,1920-talet
mode,Vem designade Beatles ikoniska kostymer?,Pierre Cardin,Hedi Slimane,Yves Saint Laurent,Armani
mode,Vem förknippas med oversize ytterkläder?,Balenciaga,Celine,Lanvin,Gucci
mode,Vilket modehus använder bee som symbol?,Gucci,Chanel,Armani,Louis Vuitton
mode,Vad kallas lös stickteknik med stora maskor?,Chunky knit,Mohair,Lace knit,Purl
mode,Vem skapade danska märket Ganni?,Nicolaj Reffstrup,Henrik Vibskov,Stine Goya,Anders Dehn
mode,Vem är känd för asymmetriska klänningar?,Vionnet,Valentino,Balmain,Dior
mode,Vem förknippas starkt med jeanskultur i USA?,Levi Strauss,Diesel,Wrangler,Lee
mode,Vilken accessoar blev Audrey Hepburns signatur?,Pärlhalsband,Handskar,Solglasögon,Hatt
mode,Vem är känd för couture inspirerad av rymden?,Paco Rabanne,Thierry Mugler,McQueen,Westwood
mode,I vilket land uppstod batik?,Indonesien,Indien,Japan,Kina
mode,"Vem skapade ikoniska ""Medusa""-loggan?",Gianni Versace,Donatella Versace,Valentino,Prada
mode,Vilket material användes i 1700-talets krinoliner?,Valben,Linne,Trä,Stål
mode,Vem lanserade “Kånken” för första gången?,Fjällräven,Haglöfs,Peak Performance,Norrøna
mode,Vem gjorde skjortklänningen känd?,Dior,Chanel,Burberry,Givenchy
mode,Vem var chefdesigner för Balenciaga innan Wang?,Nicolas Ghesquière,Olivier Rousteing,Raf Simons,Demna
mode,Vem skapade loggan med dubbla C?,Coco Chanel,John Galliano,Tom Ford,Yves Saint Laurent
mode,Vilken svensk designer skapade “Puderrosa Trenchcoat”?,Gunilla Pontén,Filippa K,Lars Wallin,Behnaz Aram
mode,Vem gjorde sammetstrenden stor på 90-talet?,Tom Ford,Ralph Lauren,Iris van Herpen,Donna Karan
mode,Vad heter kimonoliknande japanska rockar?,Haori,Yukata,Jinbei,Furisode
mode,Vem gjorde “ugly sneakers” mainstream?,Balenciaga,Gucci,Prada,Off-White
mode,Från vilket land kommer skomärket Dr. Martens?,Storbritannien,Sverige,Italien,USA
mode,Vem skapade hype runt bucket hat?,Prada,Gucci,Louis Vuitton,Versace
mode,Vem blev känd för plagg gjorda av plast?,Paco Rabanne,Stella McCartney,Versace,Lagerfeld
mode,Vem skapade iconic trenchcoat?,Burberry,Aquascutum,Armani,Hugo Boss
mode,Hur många officiella haute couture-hus finns i Paris cirka?,15,50,5,25
mode,Vem gjorde oversized hoodies till ett signaturplagg?,Vetements,Off-White,Gucci,Rihanna
mode,Vem lanserade denimmärket Nudie?,Maria Erixon,Filippa Knutsson,Acne Studios,Ann-Sofie Back
mode,Vilket material associeras med Hermès scarves?,Siden,Lin,Bomull,Kashmir
mode,"Vem gjorde handväskan ""Le Pliage""?",Longchamp,Fendi,Gucci,Dior
mode,Vad kallas mönster med diagonalrutigt utseende?,Houndstooth,Argyle,Tartan,Pepita
mode,Vem designade bröllopsklänningen till Grace Kelly?,Helen Rose,Coco Chanel,Valentino,Givenchy
mode,Vem skapade märket Balmain?,Pierre Balmain,Christian Dior,Hubert de Givenchy,Gaultier
mode,Vem är känd för att designa plagg i guldlamé?,Lurex designers,Versace,Issey Miyake,Dolce & Gabbana
mode,Vem gjorde Converse populära i hiphop?,Run DMC,N.W.A,Beyoncé,Outkast
mode,Vem skapade logomania på 2000-talet?,Louis Vuitton,Gucci,Fendi,Dior
mode,Från vilket land kommer märket Munthe?,Danmark,Sverige,Finland,Tyskland
mode,Vem designade kostymerna i filmen Black Swan?,Rodarte,McQueen,Givenchy,Valentino
mode,Vem är känd för hållbart mode i Sverige?,Filippa K,Lars Wallin,Behnaz Aram,By Malina
mode,I vilken stad verkar Rick Owens?,Paris,Rom,London,New York
mode,Vem skapade väskan Speedy?,Louis Vuitton,Fendi,Chanel,Valentino
mode,Vem är känd för sin digitala couture?,Iris van Herpen,Chalayan,Yamamoto,Westwood
mode,Vem gjorde fransjackor populära?,Saint Laurent,Chanel,McQueen,Cavalli
mode,Vad heter kända väskan från Dior som förknippas med 90-talet?,Saddle,Baguette,Birkin,Kelly
mode,Vem lanserade Ready-to-Wear i Dior på 60-talet?,Marc Bohan,John Galliano,Yves Saint Laurent,Raf Simons
mode,Vem gjorde neon-trend på 80-talet?,Versace,Mugler,Gaultier,Valentino
mode,Vem skapade loggan med ett ankare?,Jean Paul Gaultier,Lanvin,Chanel,Bottega Veneta
mode,Vem lanserade streetwearmärke A Bathing Ape?,Nigo,Virgil Abloh,Riccardo Tisci,Hiroshi Fujiwara
mode,Vad heter Sveriges största modemässa?,Stockholm Fashion Week,Modefabriken,ScandiShow,Copenhagen Fair
mode,"Vilken designer skapade Givenchys ""little black dress"" för Audrey Hepburn?",Hubert de Givenchy,Valentino,Gucci,Dior
mode,Vem gjorde kända slitna T-shirts med tryck?,Katharine Hamnett,Diesel,Tommy Hilfiger,Fiorucci
mode,Vilket material används i klassiska Converse?,Canvas,Läder,Bomull,Nylon
mode,Vem lanserade balett-inspirerade plagg?,Chanel,McQueen,Lanvin,Dior
mode,Vem skapade klassiska pilotjackan MA-1?,Alpha Industries,Hugo Boss,Balenciaga,Stone Island
mode,Vem gjorde neonfärgade sneakers populära?,Nike,Adidas,Puma,Reebok
mode,Vem designade scenkläderna till ABBA?,Owe Sandström,Lars Wallin,Filippa K,Versace
mode,Vad heter den årliga modeceremonin i Paris där couture visas?,Haute Couture Week,Prêt-à-Porter Week,Met Gala,Mode Nuit
mode,Vad är Yohji Yamamoto känd för?,Svart avantgarde,Minimalism,Tweed,Prinsessklänningar
mode,Vem designade Lady Gagas bubbelklänning?,Hussein Chalayan,Iris van Herpen,Marjan Pejoski,Thierry Mugler
mode,Vem grundade märket COS?,H&M,Acne Studios,Filippa K,Monki
mode,Vem lanserade “Armani Suit”?,Giorgio Armani,Valentino,Versace,Balmain
mode,Vem gjorde pälsimitation populär på 90-talet?,Stella McCartney,Versace,FendiHär kommer avslutningen så att du har **alla 350 frågor** i ett komplett block. Nu får du frågorna **301–350**:,
mode,Vem grundade modehuset Céline?,Céline Vipiana,Jeanne Lanvin,Madeleine Vionnet,Claire McCardell
mode,I vilket land föddes designern Hanae Mori?,Japan,Frankrike,Kina,Sydkorea
mode,Vem förknippas med “Le Smoking Suit” för kvinnor?,Yves Saint Laurent,Chanel,Armani,Dior
mode,Vem grundade märket Comme des Garçons?,Rei Kawakubo,Yohji Yamamoto,Issey Miyake,Hiroshi Fujiwara
mode,Från vilket land kommer designern Viktor Horsting?,Nederländerna,Belgien,Sverige,Frankrike
mode,Vad heter den ikoniska väskan från Prada i nylon?,Prada Nylon,Prada Classic,Sporty Bag,Logo Tote
mode,Vem skapade parfymen Obsession?,Calvin Klein,Ralph Lauren,Givenchy,Lanvin
mode,Vem skapade den asymmetriska klänningen Spiral?,Maison Margiela,Gianni Versace,Yamamoto,Stella McCartney
mode,Vem blev känd med minimalism på 90-talet?,Jil Sander,Tom Ford,Prada,Lagerfeld
mode,Vem introducerade streetinspirerade couturekollektioner?,Virgil Abloh,Riccardo Tisci,Gaultier,Valentino
mode,Vad heter Balenciagas oversizejacka?,Swing Jacket,City Coat,Big Fit,Boyfriend Coat
mode,I vilket land startade märket Hummel?,Danmark,Norge,Sverige,Tyskland
mode,Vem designade kimonoinspirerade plagg på 80-talet?,Yohji Yamamoto,Issey Miyake,Hussein Chalayan,Kawakubo
mode,Vad heter modehuset känt för “Bamboo bag”?,Gucci,Fendi,Hermès,Armani
mode,Vem gjorde latexkläder populära i popkultur?,Thierry Mugler,Westwood,Jean Paul Gaultier,Rick Owens
