Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
sexandthecity,Vilket smycke har Carrie som en symbol för relationen till Mr. Big?,Ett halsband med ett hjärta,Ring med diamant,Armband,Äkta pärlhalsband
sexandthecity,Vad är Stephen Millholland för yrke?,Redaktör på tidning,Modefotograf,Manusförfattare,Fastighetsmäklare
sexandthecity,Varför lämnar Carrie sin lägenhet till slut?,Flyttar till Mr. Big,För att resa,jag har inte råd,Renovering
sexandthecity,Vilken karaktär utvecklar ett förhållande med Toni, en ung syrisk man?,Charlotte York,Miranda Hobbes,Samantha Jones,Carrie Bradshaw
sexandthecity,Vilka accessoarer är signifikativa för Carries klädstil genom hela serien?,Skor och väskor,Smycken och hattar,Jackor och scarfs,Halsdukar och bälten
sexandthecity,I vilken säsong introduceras Charlottes infertilitetsproblem?,Säsong 5,Säsong 3,Säsong 4,Säsong 6
sexandthecity,Vad är Mirandas reaktion på Charlottes adoptivbeslut?,Stöttande,Reservad,Förvirrad,Neutral
sexandthecity,Vad heter Samantha Jones vän som är en kraftfull affärskvinna i modevärlden?,Lou Lou,Lulu,Luisa,Laura
sexandthecity,Vad heter den rike affärsmannen som Samantha dejtar och gifter sig med?,Smith Jerrod,Richard Wright,Harry Goldenblatt,Jack Berger
sexandthecity,Varför slängs en av Carries parfymer i soptunnan?,Mr. Big gav den till en annan,Samantha hatade den,Den gav henne huvudvärk,Miranda gav den som present
sexandthecity,Vad är Charlottes inställning till dejting av yngre män?,Hon dejtar en yngre man,Skeptisk,Neutral,Undviker helt
sexandthecity,Vilken av karaktärerna har en stark relation till kyrkan och adopterar ett barn?,Charlotte York,Miranda Hobbes,Carrie Bradshaw,Samantha Jones
sexandthecity,Vad heter den populära nattklubben Carrie och hennes vänner ofta besöker?,Polo Bar,Catch,The Boom Boom Room,Balthazar
sexandthecity,Vem spelar Bigs ex-fru som tidigare dök upp i serien?,Ann Cushwa,Julie Halston,Jane Leeds,Jessica Hecht
sexandthecity,Vad heter mannen Carrie dejtar som är yngre än henne och är författare?,Jack Berger,Aidan Shaw,Steve Brady,Mr. Big
sexandthecity,Vad heter Charlotte och Harrys religiösa tradition i samband med bröllopet?,Jødisk,Katolsk,Protestantisk,Muslimsk
sexandthecity,Vilket textilföretag sympatiserar Miranda med under en strejk i serien?,IKEA,Gap,H&M,Old Navy
sexandthecity,Vad heter Cub som är barnflicka till Charlotte och Harry?,Helena,Annalise,Nina,Rachel

